time_s,context,true_x,true_y,true_yaw,true_v,speed_meas,yaw_rate_meas,gnss_available,gnss_x,gnss_y,numSV,hdop,cn0_mean,gnss_hAcc,lidar_available,lidar_x,lidar_y,lidar_yaw,lidar_score,lidar_feature_count
6.800000000000001,OpenSky,21.13619686516889,0.0,0.0,3.236551698011531,3.1622317120789134,-0.0050250810163233,1,21.36645625604447,-0.126869393546517,18,0.8387135360244409,43.8588115916776,0.7741283538597333,1,20.865725429612077,-0.0539706682015541,0.0050397947969798,1.0,465
6.9,OpenSky,21.460221912947887,0.0,0.0,3.2402504777899424,3.1779642135550934,0.004064681005431,0,,,17,0.8141742316272608,41.82265504149027,0.737035439595063,1,21.12685212296065,0.2236859184704559,-0.0001249982438258,0.9094524403916424,412
7.0,OpenSky,21.78461501076733,0.0,0.0,3.2439309781944305,3.1784267542948323,-0.0140255834469037,1,21.173662478970357,-0.279239782665337,17,0.8397408487780226,41.15822480422988,0.6230401340232602,1,21.56890349939468,0.1252453795559534,-0.0063394716941949,0.8892699266402588,425
7.1000000000000005,OpenSky,22.10937429812553,0.0,0.0,3.247592873582017,3.168024852816428,0.0023988115546773,0,,,18,0.9188345801672744,45.3688063150552,0.9354419999034176,1,22.415062673783645,-0.1856081511195406,-0.0256651988551523,0.9041523492419036,419
7.2,OpenSky,22.434497882642304,0.0,0.0,3.25123584516775,3.295058266051541,0.0053814957919514,1,21.95053301633265,0.2429797756439122,18,0.7919820599762296,42.70633680156403,0.8251211167865189,1,22.40109076006812,-0.1628552876802414,0.015976691726613,0.8196670017969937,485
7.300000000000001,OpenSky,22.759983840706305,0.0,0.0,3.254859580639989,3.266751058198803,-0.0031996843888744,0,,,17,0.859287700138528,42.79962710503893,0.9606083639763798,1,23.055799243649467,0.0904067025267542,-0.0158046468380765,0.8691608971516237,447
7.4,OpenSky,23.085830218087597,0.0,0.0,3.2584637738128808,3.256525373698941,-0.0024388111709308,1,23.259718082385447,0.1490622354463227,16,0.8521381843406198,43.239815081953495,0.7758934413963456,1,22.37411887518734,0.2424173759120018,0.0109830826697483,0.8728648511484979,436
7.5,OpenSky,23.412035030518854,0.0,0.0,3.262048124312652,3.1019424707701613,-0.0058046568836206,0,,,16,0.7799454606821528,41.26709883521541,0.8551453094245881,1,23.32876139838613,0.2569813458829466,0.026257148321207,0.915186588302091,464
7.6,OpenSky,23.73859626424832,0.0,0.0,3.265612337294644,3.384103729832422,-0.0029470913803346,1,24.369902145170705,-0.7131189789383865,17,0.8466071358933572,40.06754718361329,0.9106387645008918,1,23.73900769804882,-0.2953964377662149,-0.0010721260955381,0.9239286273186152,457
7.7,OpenSky,24.065511876567157,0.0,0.0,3.269156123188305,3.2073374041652403,-0.0028119024867966,0,,,17,0.7460478022399808,43.253852973987016,0.7884677758803816,1,24.24060680736341,-0.1531578472687551,-0.0046858617907279,0.8912892191899421,498
7.800000000000001,OpenSky,24.39277979631391,0.0,0.0,3.272679197467571,3.3875588109422896,-0.0037459903583672,1,23.11238152908949,0.5707429382696634,16,0.9065729938849538,44.59776754243368,0.9201368821663464,1,24.39698528052299,0.3151741226601936,-0.0003546146465507,0.8684150929720509,413
7.9,OpenSky,24.720397924358345,0.0,0.0,3.276181280444346,3.1812993345260026,-0.0039984703487958,0,,,16,0.7260173374251473,44.429013377590415,0.7163880434359302,1,25.276558934073776,-0.4266616701033915,0.0022546781865564,0.8236539513314821,396
8.0,OpenSky,25.04836413406664,0.0,0.0,3.279662097082964,3.222031616578625,-0.0015960645250146,1,26.19542936212234,0.7667122106687846,17,0.8118690209743691,43.1428785961712,0.8978929776433007,1,25.682339601229817,0.0585145367546371,-0.030616831622062,0.9424307026759772,473
8.1,OpenSky,25.37667627175001,0.0,0.0,3.283121376833697,3.1401782014226627,-0.0016843785116834,0,,,17,0.8374895284898648,44.74749291089428,0.868531046820471,1,25.362023181738067,-0.2511265281300209,-0.0311752852660593,0.9663670783587588,401
8.200000000000001,OpenSky,25.70533215709837,0.0,0.0,3.286558853483602,3.3018249401068798,0.0095826161911211,1,24.6899164505922,-0.3575694742916,17,0.7376760476420585,41.51044194528292,0.6133123649847443,1,25.504050071841466,0.0020450607399678,-0.0108418045252611,0.9325873095526112,428
8.3,OpenSky,26.03432958360068,0.0,0.0,3.28997426502307,3.2191467293082505,-0.002325321545947,0,,,16,0.9062996507899196,46.64545465409992,0.7435109685365976,1,26.460477284454733,0.2000588114781012,-0.0309861820916488,0.9846040633024908,461
8.4,OpenSky,26.36366631895335,0.0,0.0,3.2933673535266776,3.2261221244727105,0.001554553424764,1,26.716209377567356,1.2182383183589265,18,0.8491407511905732,44.347257736984986,0.850513511358726,1,26.484905934632376,0.1314093774918805,0.0002585658550167,0.934833339376858,431
8.5,OpenSky,26.69334010545805,0.0,0.0,3.296737865046985,3.211222842512179,-0.0032688930973385,0,,,20,0.8350481817599685,44.73235874236405,0.7850388337176544,1,27.10331580080797,0.1098203616052065,-0.0004989277546703,0.8771934499747651,450
8.6,OpenSky,27.023348660410058,0.0,0.0,3.3000855495201087,3.3422689292367016,-0.0033193896723872,1,27.134847583556777,1.0433181243434877,18,0.849499422442335,43.19508933207975,0.7791939927350935,1,27.17290714451121,0.1172786277016089,-0.0147565074853996,0.8590737945671213,418
8.700000000000001,OpenSky,27.35368967647825,0.0,0.0,3.3034101606819664,3.340752378387897,-0.0091986538413283,0,,,19,0.9891401139876642,41.64822152408544,0.9612440793295962,1,27.49520393050612,-0.0561352202424683,0.0108621837944293,0.9314848026687588,429
8.8,OpenSky,27.684360822077675,0.0,0.0,3.306711455994204,3.407558740929111,-0.0084956713718309,1,27.304973507478497,-0.8530343248592409,18,0.8692478888731161,44.534482286616,0.8249625381027713,1,27.126809562518226,0.1430061848391903,-0.0295108327233228,0.9536038646394704,410
8.9,OpenSky,28.01535974173557,0.0,0.0,3.309989196578901,3.264169607040172,-0.0065817243571416,0,,,18,1.0517887217379993,42.75366429409745,0.9721748447132956,1,28.099650590803567,0.2909961144923099,-0.0011954310023121,0.8826269288732074,347
9.0,OpenSky,28.34668405645169,0.0,0.0,3.313243147161228,3.3214812264588365,0.0007104392409659,1,28.95929518742661,0.2129321076561834,20,0.8546166173991567,44.50376608306712,0.8968622771938813,1,28.25452123620216,-0.0990624048334149,-0.0033773591520316,0.9302843036036365,373
9.1,OpenSky,28.678331364053623,0.0,0.0,3.316473076019318,3.236858340108242,0.0053915976299443,0,,,16,1.1192876324003724,44.367806093265386,0.691830780644056,1,28.755752038210908,0.0237007634493563,-0.001726441971535,0.9117673220478572,461
9.2,OpenSky,29.010299239547688,0.0,0.0,3.319678754940659,3.296511208168248,-0.0095590848094699,1,27.90713814268748,-0.2595107018845142,18,0.9275468973257036,43.06213751507792,0.8179427254686875,1,29.34285092162073,-0.2434635814974932,0.0034029154088344,0.9034973893627511,411
9.3,OpenSky,29.342585235466128,0.0,0.0,3.322859959184386,3.289536873883188,-0.0030250743719723,0,,,15,0.7766120629857847,42.11685125803424,0.9484682287693624,1,29.223117082011413,0.1661492789913804,0.017243260431385,0.912165236913667,431
9.4,OpenSky,29.67518688221102,0.0,0.0,3.3260164674489223,3.352068529101286,-0.0073495797833993,1,30.371711494958948,1.2331804000072244,19,0.8339456195012747,44.65119276445182,0.868757344201664,1,29.83008948093392,-0.2948589919733096,-0.0069995288673689,0.9219128533270294,426
9.5,OpenSky,30.008101688395463,0.0,0.0,3.3291480618444385,3.385627190712664,-0.0015182950247519,0,,,16,1.0152285836264792,42.087641876470535,0.8561739305318444,1,29.756796980605387,0.3130159920352259,0.0001901629534426,0.9610129031269888,429
9.6,OpenSky,30.34132714118243,0.0,0.0,3.332254527869671,3.390646392141846,0.0054921751857353,1,30.498428563274995,-0.0800537080154952,16,0.8596901034224628,45.89281398095024,0.8838332482209185,1,30.355120593562017,0.3688984523207265,-0.0025577744137157,0.8806303353245788,417
9.7,OpenSky,30.674860706621697,0.0,0.0,3.335335654392671,3.282933766925516,-0.0024291163838675,0,,,16,0.9871459609351086,41.523667184696734,0.7972816453038045,1,30.861061961531515,0.1361212947161885,-0.0053492751770671,0.9008809441123125,386
9.8,OpenSky,31.008699829985208,0.0,0.0,3.338391233635096,3.3942612311699607,-0.0003690972588962,1,32.16397870846372,-0.4207689056064413,15,1.0589615065061673,41.42634671607832,0.9843951231602986,1,31.05681318133003,0.0044217713618505,0.0005181273223739,0.8672811545089191,434
9.9,OpenSky,31.342841936101177,0.0,0.0,3.341421061159688,3.3360447201637955,0.0074857253720819,0,,,17,1.0146182007879332,44.46668944531904,0.714905464567805,1,31.375273099626256,-0.2158389408863834,-0.0198982976116006,0.8090892418656042,426
10.0,OpenSky,31.67728442968724,0.0,0.0,3.344424935860622,3.322221301767784,0.0022582934039562,1,32.503838201379686,-1.067854587415623,15,1.0281209956703743,41.525971038457214,0.7422435315243576,1,31.819179162590583,0.1838963783970424,-0.0118173571879451,0.8671988531379101,441
10.1,OpenSky,32.01202469568288,0.0,0.0,3.3474026599564244,3.3028529386075647,-0.0040696929863081,0,,,16,0.919605600763132,44.89346696894242,0.7718877325951835,1,31.47556752850647,0.3263529227419115,0.001089898277685,1.0,435
10.2,OpenSky,32.347060099581405,0.0,0.0,3.350354038985201,3.314910224158285,0.000764874581965,1,32.36915482319476,1.2753922916572462,17,0.7943223713497322,41.64540373330957,0.9381942600572482,1,32.32888031079829,0.3572234493118945,0.0174429916393634,0.882807901238635,473
