timestamp,numSV,hDOP,vDOP,hAcc,vAcc,gSpeed,CNO_mean,CNO_std,CNO_gap,low_elev_ratio,PR_RMS,Fault_SVID_count,hard_label,pos_error_2d,gnss_east,gnss_north,gt_east,gt_north,fix_quality,num_tracked,gt_quality,receiver_id,scenario,soft_fault_prob_surrogate
1621307710,21,0.75,1.34,2.69072480941474,5.7,1.185,31,10.6337633543785,36,0.037037037037037,80.816499068811,8,1,5.97350753315327,-33.521047950342,151.634046744458,-29.5640279646993,147.159140591044,2,27,2,ublox.f9p,harsh,0.999160320208503
1621307711,22,0.75,1.34,2.69072480941474,5.7,1.17,30.6071428571429,10.2752463635033,37,0.0357142857142857,71.3982249200856,8,1,5.89045578054397,-33.7614570931493,152.649113441774,-29.7074148450148,148.375682647566,2,28,2,ublox.f9p,harsh,0.99784932918566
1621307712,22,0.74,1.34,2.69072480941474,5.7,1.20861111111111,30.2142857142857,10.4646039823749,36,0.0357142857142857,69.0034814668467,9,1,5.87213100568394,-34.0190383158067,153.73800317036,-29.8539499410837,149.598684219293,2,28,2,ublox.f9p,harsh,0.997268987597448
1621307713,23,0.75,1.34,2.69072480941474,5.6,1.24055555555556,29.6551724137931,10.8373555751423,37,0.0344827586206897,66.7842600565758,10,1,5.83943304626346,-34.2766195371534,154.863804416166,-30.0133640980234,150.873361914071,2,29,2,ublox.f9p,harsh,0.996592713696661
1621307714,23,0.85,1.8,2.69072480941474,5.6,1.16638888888889,30.8928571428571,10.0640146827393,35,0.0357142857142857,72.1605125066154,10,1,5.74520379782985,-34.4483403553169,155.915782629645,-30.1653370202302,152.086520414774,2,28,2,ublox.f9p,harsh,0.998006864744656
1621307715,23,0.85,1.8,2.69072480941474,5.6,0.986666666666667,30.6071428571429,10.1992711639181,33,0.0357142857142857,72.2693509788838,10,1,5.70117880511196,-34.6200611682372,156.857026293929,-30.2858277914573,153.153263234085,2,28,2,ublox.f9p,harsh,0.998028397561839
1621307716,23,0.88,1.8,2.62488094968134,5.6,0.593055555555555,31.0740740740741,9.46623930659302,33,0.037037037037037,73.8266712733572,11,1,5.69104028481541,-34.7574378201464,157.502977828904,-30.3593815399705,153.891185963389,2,27,2,ublox.f9p,harsh,0.998312245459434
1621307717,23,1,2.02,2.70185121722126,5.6,0.231111111111111,31.0357142857143,9.11442545214734,30,0.0357142857142857,72.0050028455149,10,1,5.6296307710014,-34.8089540675617,157.742902684319,-30.3785570310372,154.269529004946,2,28,2,ublox.f9p,harsh,0.99797569054345
1621307718,23,0.97,2.02,2.70185121722126,5.6,0.331666666666667,31.25,9.24411724848315,30,0.0357142857142857,71.787630640964,10,1,5.60196250242794,-34.8432982298836,157.964371782005,-30.3851396630227,154.572203438403,2,28,2,ublox.f9p,harsh,0.997931297973763
1621307719,24,0.94,1.8,2.70185121722126,5.6,0.441111111111111,31.1379310344828,8.89511960062143,31,0.0344827586206897,72.1751281982567,9,1,5.57411940467852,-34.8776423922055,158.351942702075,-30.4149046032648,155.012065673683,2,29,2,ublox.f9p,harsh,0.998009769928356
1621307720,23,0.85,1.71,2.70185121722126,5.6,0.524444444444444,30.9655172413793,8.80130979952371,30,0.0344827586206897,69.9071467495754,8,1,5.416882907806,-34.8432982298836,158.776425139364,-30.4606968214417,155.592806862685,2,29,2,ublox.f9p,harsh,0.997504368375889
1621307721,23,0.86,1.71,2.70185121722126,5.6,0.591944444444444,30.5555555555556,9.15815455601154,32,0.037037037037037,40.4900524552153,7,1,5.2793314664412,-34.7746099026182,159.293186367063,-30.4979029977274,156.197848133167,2,27,2,ublox.f9p,harsh,0.954739560693206
1621307722,23,0.86,1.71,2.70185121722126,5.6,1.04666666666667,30.5357142857143,8.68580000305796,30,0.0357142857142857,40.4864926482466,8,1,5.09765700890181,-34.6028890883871,160.123695482856,-30.5033408238653,157.093875189957,2,28,2,ublox.f9p,harsh,0.954724175589205
1621307723,24,0.85,1.71,2.70185121722126,5.6,1.79972222222222,30.3103448275862,9.29709420147677,33,0.0344827586206897,39.3637523617858,8,1,4.74056788095525,-34.2937916222468,161.637067648732,-30.4615554254998,158.846557020498,2,29,2,ublox.f9p,harsh,0.949615579349926
1621307724,24,0.85,1.71,2.70185121722126,5.6,2.86111111111111,31.1111111111111,9.52055805302534,33,0.037037037037037,39.3265758135309,9,1,4.55468583529976,-34.2422753761423,164.202418028086,-30.5316747590917,161.561091444904,2,27,3,ublox.f9p,harsh,0.949437407454269
1621307725,24,0.85,1.71,2.70185121722126,5.6,3.75444444444444,31.4230769230769,8.83254471564374,28,0,44.8790645488808,9,1,4.61693190209077,-34.8089540675617,167.653644797831,-30.9335014661227,165.144276884881,2,26,3,ublox.f9p,harsh,0.970341705646307
1621307726,25,0.85,1.71,2.70185121722126,5.6,4.31916666666667,33,8.80995939919048,30,0,75.1961232812021,7,1,4.76542956827968,-35.9251393679287,171.677000069168,-31.7237034183565,169.42816594192,2,27,3,ublox.f9p,harsh,0.998527929672537
1621307727,23,0.78,1.63,2.70185121722126,5.6,5.0225,33.5769230769231,8.00586323601935,29,0,70.0919024039774,5,1,4.83235166978797,-37.006980504663,176.346306875481,-32.6670230973339,174.221126327134,2,26,3,ublox.f9p,harsh,0.997549941324133
1621307728,23,0.78,1.63,2.70185121722126,5.6,4.88,33.8846153846154,7.97660039403717,31,0,69.6252952534525,6,1,4.78807093106097,-37.9686170667166,181.08943671412,-33.6226494336028,179.079912249776,2,26,3,ublox.f9p,harsh,0.997433211093722
1621307729,22,0.77,1.62,2.70185121722126,5.5,4.36472222222222,33.5925925925926,8.67914945876814,30,0,69.7397522470381,5,1,4.71180811646233,-38.8272211444262,185.444995631986,-34.5467936215136,183.475458643896,2,27,3,ublox.f9p,harsh,0.997462348169768
1621307730,23,0.77,1.62,2.64007575648882,5.5,3.545,32.9259259259259,8.55716490580094,28,0,69.5181802933905,6,1,4.68788518539301,-39.5656206500766,189.080779982196,-35.3295543390145,187.07279349825,2,27,4,ublox.f9p,harsh,0.997405640878784
1621307731,23,0.77,1.62,2.56124969497314,5.5,2.67611111111111,33.8518518518519,8.25881209424075,27,0,71.3550541307341,8,1,4.5844497306205,-40.0464389330697,191.941422491564,-35.9311495937134,189.921132169366,2,27,4,ublox.f9p,harsh,0.997840044597617
1621307732,24,0.77,1.62,2.56124969497314,5.5,1.92222222222222,32.7407407407407,7.63893162381209,29,0,70.707466602427,6,1,4.28541904176186,-40.1838155849789,194.026923160088,-36.3684652715356,192.075534334353,2,27,4,ublox.f9p,harsh,0.997695873068247
1621307733,25,0.77,1.62,2.56124969497314,5.5,1.65722222222222,30.3103448275862,7.77405689399898,26,0.0689655172413793,70.3481046889917,7,1,4.20692606445813,-40.4242247277862,195.724852907838,-36.6990278404379,193.770080526636,2,29,4,ublox.f9p,harsh,0.997611767098289
1621307734,24,0.77,1.62,2.64007575648882,5.5,1.55583333333333,30.9310344827586,8.84764308600544,27,0.0689655172413793,70.5740273282837,7,1,4.15090909309439,-40.6646338679719,197.275136590933,-36.9983944614609,195.328669300358,2,29,3,ublox.f9p,harsh,0.997664993186833
1621307735,24,0.77,1.62,2.64007575648882,5.5,1.46861111111111,30.1,9.05671783435006,28,0.1,70.1972073281172,6,1,4.09090543879661,-40.9050430107792,198.6962299664,-37.2771545837799,196.805745142229,2,30,3,ublox.f9p,harsh,0.997575544055407
1621307736,24,0.77,1.62,2.64007575648882,5.4,1.44166666666667,31.0689655172414,9.57650038406052,32,0.0689655172413793,70.165548288791,7,1,4.03293036739227,-41.1454521509649,200.061956067974,-37.5453252582344,198.244371488243,2,29,4,ublox.f9p,harsh,0.997567874995455
1621307737,24,0.77,1.62,2.64007575648882,5.4,1.39305555555556,29.0322580645161,10.2355064065169,39,0.0645161290322581,70.1258273866816,8,1,4.05694458408067,-41.4717217008878,201.409226410409,-37.8077719047613,199.667310439483,2,31,3,ublox.f9p,harsh,0.997558218799708
1621307738,24,0.78,1.63,2.64007575648882,5.4,1.41833333333333,30.8333333333333,9.88933013781584,40,0.0666666666666667,70.0866130821952,7,1,4.13701273787695,-41.8495074956043,202.756496754253,-38.0676427378033,201.079483532164,2,30,3,ublox.f9p,harsh,0.997548648244058
1621307739,25,0.78,1.63,2.64007575648882,5.4,1.41,28.9677419354839,10.7190916000929,38,0.0967741935483871,71.6593177897122,8,1,4.1872024122729,-42.1586049604338,204.122222855122,-38.3134897054377,202.464588179706,2,31,4,ublox.f9p,harsh,0.997904638817866
1621307740,24,0.82,1.67,2.64007575648882,5.3,1.415,28.8064516129032,10.6126319539145,36,0.0967741935483871,70.38060220449,9,1,4.28262774550591,-42.5020465928284,205.487948956695,-38.546171409101,203.847232059316,2,31,4,ublox.f9p,harsh,0.997619497219102
1621307741,24,0.82,1.67,2.64007575648882,5.3,1.42111111111111,29.9,9.75333718308234,36,0.0666666666666667,70.6134371065451,10,1,4.37205101565222,-42.8454882239122,206.835219300187,-38.7811427257704,205.224031615527,2,30,5,ublox.f9p,harsh,0.997674155927065
1621307742,25,0.82,1.67,2.58069758011279,5.3,1.37638888888889,30.1612903225806,10.0866141467906,37,0.0645161290322581,70.2729080087056,11,1,4.49228069665252,-43.2061019348462,208.164033885245,-39.0006591680842,206.584528585157,2,31,5,ublox.f9p,harsh,0.997593784063761
1621307743,24,0.83,1.68,2.58069758011279,5.3,0.823333333333333,29.9310344827586,9.55409797821542,37,0.0689655172413793,41.3927255356872,9,1,4.66553835117287,-43.4808552386646,209.105277549529,-39.0879505815262,207.533769745044,2,29,5,ublox.f9p,harsh,0.958483943457895
1621307744,23,0.82,1.67,2.58069758011279,5.3,0.879166666666667,30.2857142857143,8.73416935293301,30,0.0357142857142857,73.8091074856355,10,1,4.79513729056989,-43.5323714834583,209.972698181486,-39.0058107924325,208.39042451809,2,28,4,ublox.f9p,harsh,0.998309283534669
1621307745,23,0.83,1.68,2.58069758011279,5.3,0.838055555555556,29,9.20144916122817,35,0.0357142857142857,43.2623794798768,10,1,5.05343823696413,-43.6182318905738,210.803207296927,-38.791445974467,209.306752909087,2,28,5,ublox.f9p,harsh,0.965318039760852
1621307746,24,0.83,1.68,2.66270539113887,5.3,0.857777777777778,29.2857142857143,9.70245155296156,36,0.0357142857142857,43.8695587146507,10,1,5.28073380656265,-43.68692021915,211.63371641272,-38.6263077909106,210.124958185924,2,28,4,ublox.f9p,harsh,0.967294377622857
1621307747,23,0.83,1.68,2.66270539113887,5.3,0.783611111111111,30.4285714285714,9.94216077352207,36,0.0357142857142857,42.7771932327212,10,1,5.47809680204278,-43.8242968697484,212.408858253915,-38.5470300131591,210.939164715488,2,28,3,ublox.f9p,harsh,0.963656492676612
1621307748,23,0.78,1.63,2.66270539113887,5.3,0.0383333333333333,31.2857142857143,9.62964997962848,30,0.0357142857142857,42.0931011766378,9,1,5.7071936320922,-44.0475339287732,212.648783110035,-38.5278545220924,211.197852925065,2,28,4,ublox.f9p,harsh,0.961183134137008
1621307749,24,0.78,1.63,2.66270539113887,5.2,0.0119444444444444,30.2857142857143,10.7457386656711,39,0.0714285714285714,43.0582366003351,10,1,5.87471736286736,-44.202082664465,212.630327351601,-38.5081066300681,211.184318702495,2,28,4,ublox.f9p,harsh,0.96462805704851
1621307750,23,0.82,1.67,2.66270539113887,5.2,0.0158333333333333,28.3928571428571,10.1007490947519,35,0.0714285714285714,41.4188513843636,10,1,5.97172530508564,-44.2879430702697,212.593415835438,-38.4880725336326,211.171092075653,2,28,4,ublox.f9p,harsh,0.958587780234563
1621307751,23,0.82,1.67,2.66270539113887,5.2,0.0113888888888889,29.3703703703704,9.94658096706969,32,0.037037037037037,42.0979463077872,10,1,6.07311552969524,-44.3738034773853,212.574960077004,-38.4680384398187,211.159095832776,2,27,4,ublox.f9p,harsh,0.961201207339114
1621307752,25,0.82,1.67,2.66270539113887,5.2,0.0105555555555556,30.3333333333333,10.1942668654042,35,0.037037037037037,41.9970137827282,10,1,6.18148555216619,-44.4768359682834,212.519592803111,-38.4494353510204,211.148022378139,2,27,4,ublox.f9p,harsh,0.960823037992792
1621307753,23,0.82,1.67,2.66270539113887,5.2,0.00694444444444444,31.1481481481481,9.65044320904766,33,0.037037037037037,50.16070008815,10,1,6.29347068696007,-44.5798684591815,212.482681286947,-38.4316908662803,211.138179307115,2,27,3,ublox.f9p,harsh,0.982295442153533
1621307754,24,0.74,1.29,2.66270539113887,5.2,0.02,31.0714285714286,9.12030121102884,29,0.0357142857142857,37.2607814375025,10,1,6.45571952503759,-44.7344171909408,212.445769770783,-38.4142325833297,211.129874215784,2,28,3,ublox.f9p,harsh,0.93854803032903
1621307755,24,0.72,1.29,2.66270539113887,5.2,0.00138888888888889,30.7407407407407,9.42007917896085,31,0.037037037037037,37.3190125224687,10,1,6.62055371280912,-44.888965924011,212.427314012349,-38.3982053080164,211.122799508772,2,27,4,ublox.f9p,harsh,0.938883025323972
1621307756,23,0.74,1.29,2.66270539113887,5.2,0.01,31.4285714285714,9.7351161663581,32,0.0357142857142857,35.5564574538391,9,1,6.74769545641908,-45.0263425759202,212.371946737752,-38.3959156963211,211.119415952953,2,28,5,ublox.f9p,harsh,0.927951886452022
1621307757,24,0.74,1.29,2.66270539113887,5.1,0.00916666666666667,31.3214285714286,9.55317892186823,32,0.0357142857142857,34.8993791730837,9,1,6.909916317037,-45.1980633940837,212.335035221588,-38.3959156963211,211.119415952953,2,28,5,ublox.f9p,harsh,0.923433413259975
1621307758,24,0.72,1.2,2.66270539113887,5.1,0.0141666666666667,31.2962962962963,9.95688712096312,36,0.037037037037037,22.6334016348674,10,1,7.07587750573301,-45.369784207004,212.316579463859,-38.3959156963211,211.119415952953,2,27,5,ublox.f9p,harsh,0.77960056240161
1621307759,22,0.81,1.42,2.66270539113887,5.1,0.0180555555555556,31.037037037037,9.62960771419816,33,0.037037037037037,21.8050930594972,10,1,7.22521171778189,-45.5243329400742,212.298123705425,-38.3959156963211,211.119415952953,2,27,5,ublox.f9p,harsh,0.765039365971593
1621307760,22,0.77,1.39,2.66270539113887,5.1,0.0236111111111111,30.9259259259259,10.2766573655876,36,0.037037037037037,21.9428993830199,9,1,7.39468509604309,-45.6960537569269,212.298123705425,-38.3959156963211,211.119415952953,2,27,5,ublox.f9p,harsh,0.767507438142789
1621307761,23,0.78,1.39,2.66270539113887,5,0.0125,30.5925925925926,10.5984732545606,36,0.037037037037037,23.4761951587227,9,1,7.56687509348941,-45.867774571158,212.316579463859,-38.3962018981107,211.119415952953,2,27,5,ublox.f9p,harsh,0.793740175677555
1621307762,21,0.78,1.39,2.66270539113887,5,0.0111111111111111,30.5925925925926,10.6780121286662,35,0.037037037037037,23.6975737154672,10,1,7.69970530575633,-46.0051512230672,212.298123705425,-38.3962018981107,211.119415952953,2,27,5,ublox.f9p,harsh,0.79734095046365
1621307763,22,0.83,1.48,2.66270539113887,5,0.00333333333333333,30.5925925925926,10.6780121286662,36,0.037037037037037,24.356415992506,11,1,7.80153930154752,-46.1081837126545,212.298123705425,-38.3962018981107,211.119415952953,2,27,5,ublox.f9p,harsh,0.807778820621373
1621307764,23,0.79,1.63,2.66270539113887,5,0.00611111111111111,30.4074074074074,11.0567044027917,37,0.037037037037037,37.5707390768748,9,1,7.97133107872784,-46.279904530818,212.298123705425,-38.3962018981107,211.119415952953,2,27,5,ublox.f9p,harsh,0.94031161653763
1621307765,21,0.78,1.45,2.66270539113887,5,0.0177777777777778,31.5,9.58018788959799,32,0,25.3494575878854,9,1,8.19218060774199,-46.503141588532,212.298123705425,-38.3962018981107,211.119415952953,2,26,5,ublox.f9p,harsh,0.822728785689398
1621307766,21,0.78,1.45,2.60768096208106,5,0.0136111111111111,31.1111111111111,9.99358768770229,30,0.037037037037037,25.2051251402038,9,1,8.35702808528494,-46.6748624040739,212.261212189261,-38.3962018981107,211.119415952953,2,27,5,ublox.f9p,harsh,0.820613938489096
1621307767,22,0.93,1.8,2.69258240356725,4.9,0.00416666666666667,30.8571428571429,10.4410666608289,37,0.0357142857142857,25.0305465555502,9,1,8.43693500985965,-46.7607228098786,212.224300673098,-38.3964880985895,211.119108357226,2,28,5,ublox.f9p,harsh,0.818029625346678
1621307768,21,0.92,1.57,2.69258240356725,4.9,0.00527777777777778,29.7142857142857,11.1549927133039,38,0.0714285714285714,24.3488620541769,8,1,8.53439146735505,-46.8637552994659,212.187389156934,-38.3964880985895,211.119108357226,2,28,5,ublox.f9p,harsh,0.807661501690506
1621307769,21,0.92,1.57,2.69258240356725,4.9,0.00527777777777778,30.3793103448276,10.4383010149553,37,0.0689655172413793,24.1615741760893,8,1,8.63435981549166,-46.966787790364,212.168933398148,-38.3964880985895,211.119108357226,2,29,5,ublox.f9p,harsh,0.804735313846424
