timestamp,numSV,hDOP,vDOP,hAcc,vAcc,gSpeed,CNO_mean,CNO_std,CNO_gap,low_elev_ratio,PR_RMS,Fault_SVID_count,hard_label,soft_fault_prob,pos_error_2d,residual,scenario
10,21,1.9841356417714142,2.534775032211924,4.575175035871147,5.838562964512038,7.153869076626015,19.84994292516382,8.693730971856384,17.59673942688741,0.3250907893643792,44.61199017113956,3,1,1.0,7.970748513915772,3.7948647163390588,harsh
11,20,1.9843647561242461,2.595182837693552,4.740415459201112,5.921469986468834,8.743673248692694,21.568317098302526,9.59038696349404,12.694587593540653,0.34222917404651165,43.56338315513017,4,1,0.9828220906674299,7.759248696979539,3.749861630314465,harsh
12,20,1.8911274710952521,2.423100466363772,4.452250712176206,5.851603450381747,8.048297194839451,22.34996029025451,8.885808070283998,17.28318689130161,0.3360392661284532,45.43457869788809,4,1,0.9676052097754176,7.879343532775799,3.8936446811067302,harsh
13,20,1.8605436238754411,2.5574769231421066,4.529564605178159,5.931976339264832,8.517254345680735,18.372125013895484,9.086647738193419,11.87999599152313,0.3607085123177759,43.16780977550642,5,1,0.9962194717205114,8.111806520822705,4.593705499263939,harsh
14,21,2.015737097569836,2.5504889172960357,4.3660209937963455,6.270057588661432,8.561905989603632,21.211681653177937,9.033204996145745,16.928577001866664,0.3530387255647126,47.20672025350205,5,1,0.8900891523959124,7.860602664594114,3.6908237729094457,harsh
15,22,2.369474461081273,2.4939659388172024,4.690273911605291,6.356671767695038,7.32389166853994,20.123919554942056,9.767719555816162,12.636227183864158,0.36235365829629934,56.205555774603965,3,1,0.9105436017227717,8.123065002398455,4.513096806420099,harsh
16,20,2.0161282256491617,2.854907591638276,4.456684382065959,6.631740927953292,6.297424573961804,19.946710681434197,9.315471329078626,15.811571554248264,0.3527434454158085,49.02792137930987,4,1,0.9537335688117502,8.747999812468517,3.7967425561047112,harsh
17,21,1.931104789826943,2.587356088803608,4.40156080801822,6.197967266255942,7.567703221454992,20.426856685058123,9.412724040913965,10.961975954352198,0.3056787451543315,43.35247449720408,4,1,0.9848326223217554,7.753764822306492,3.7536300970387693,harsh
18,20,2.1064129921125887,2.5432966346569663,4.611468112283948,6.072403328154921,7.066148185331397,20.828317912082937,9.228180679583176,16.488980980962246,0.34463214626273575,44.63041235650101,4,1,1.0,8.300414380313734,4.320329237349567,harsh
19,21,2.0273831468924106,2.6872160355779893,4.4976702149611265,6.046628607357395,8.457631834047122,21.50878251434461,8.874792153727245,17.38281784183717,0.366395481283919,48.1422186487942,4,1,0.959596021493689,9.927575793545468,3.8693558226479845,harsh
20,20,2.0909645102985834,2.7424773834993044,5.158535566785321,6.339873575481616,8.54573725510916,20.1767531056523,9.870451340121365,14.902656214994067,0.35610918831232174,46.08406921467786,5,1,0.9358876330701603,8.444235264479168,3.8819914012400005,harsh
21,20,2.129063838223368,2.4918660463946085,4.881642548367105,6.699120680281418,6.688049309384785,20.039362963100118,9.166068593820386,17.566407892988234,0.3454448745520044,44.16504185829716,3,1,0.9882816979262528,8.029099107173108,3.8969573706435243,harsh
22,20,1.9594198872395931,2.5250734997657625,4.8678638395570655,6.372070253641339,8.848063547528552,22.44832854930084,9.01025657796302,12.611021163985214,0.37112708690891605,46.259530904674,4,1,1.0,8.179832452187108,4.720700004666499,harsh
23,19,1.9585396279918061,2.578909500450596,5.069082117162473,6.648547201669886,8.487682712191447,21.80774033410946,9.332869142761394,17.44107932204416,0.37400925831469634,53.94417685134947,4,1,0.954614789545417,7.872605998665701,4.559438856916042,harsh
24,21,1.9455860436104113,2.5527099321220454,4.952693338112154,6.42796546333567,8.379173821007246,23.90156147718294,9.739839683576303,15.488466243602357,0.3851908075774392,45.999818999154655,4,1,0.9798576942942727,10.265876161027268,4.189071458566329,harsh
25,22,2.0683614621944613,2.5257259458367827,5.00470329084579,6.088721934229294,8.417358203762932,17.443602707074074,8.902856888203251,14.794981985150391,0.35960144499684665,46.8907580928133,4,1,0.9396453026881741,9.364510057100533,4.570890308382579,harsh
26,20,1.973184520592177,2.440980659419334,4.536483243606865,6.307403613752883,8.14895289378291,22.17574198336234,8.915113748688388,14.411322452780377,0.3386330932988115,48.18692631664055,4,1,0.9732568032481625,9.180621480911492,4.381675765259362,harsh
27,22,1.9575333054119581,2.487398828220097,5.0949736425987995,6.11857680926455,8.257005534116454,24.651343440107873,9.500338754526222,16.91271257377786,0.32586599351514767,51.883630942853884,4,1,1.0,7.8127321602096025,4.704167900962068,harsh
28,20,1.9294219167961717,2.50733660695387,4.69109609917022,6.2706354265932385,7.654451912239632,22.004789407600214,10.087167023277244,13.55083502770671,0.3014028839016136,53.31017770841734,3,1,0.9847931407998338,7.975729397797575,4.410130353939343,harsh
29,22,2.0788666913876988,2.41027769592544,4.668122816327038,6.35930138715658,8.04943072905217,23.195559329420153,8.829817890963373,15.282344287585829,0.40230244579011487,42.72425080252232,4,1,0.9326186072806635,7.982003542414488,4.175638501327206,harsh
30,20,2.032756425075456,2.807776468679016,4.654388481872217,6.360509441330012,8.709549576158462,20.69763992967634,9.426975514826584,17.599647062956393,0.31800543587251967,45.90566235394023,5,1,0.9816051916147959,8.248480163994774,3.979250067038647,harsh
31,21,2.0798835832110187,2.423973735879989,4.530999573969517,6.189464358050494,7.996884935829707,21.030055771902543,9.330820216422696,12.280553529216494,0.3966921980186521,43.56513208560076,3,1,0.9683914427847968,8.589742116161325,3.993171309114933,harsh
32,22,2.0661097076291717,2.3879617931044126,4.890339343309788,6.273467694322971,6.990417674837973,23.748757462970236,8.922461109761356,11.21446720093581,0.31505006738983926,47.610057893149154,5,1,0.9779525336332046,8.03393270735712,3.7380330201755716,harsh
33,24,2.064074069869366,2.5470921729550415,4.324572010515334,5.964399616282992,8.003549770219193,22.697921037021157,8.600941856547792,16.060455101352265,0.33194211505396104,46.75343594180142,3,1,0.9698037503778989,8.037254084346081,4.060828354014813,harsh
34,22,1.9441066835159924,2.5700192827119954,4.841747225681155,5.876774436305417,9.158375698390232,20.197082633993613,9.00726338128523,11.900469481330795,0.3212549367243354,45.38988477560005,5,1,0.9799140193985824,8.029981215505524,3.6680829136437274,harsh
35,20,1.8307183593705016,2.438319145666307,4.804038539540334,6.068499685877441,8.335218391436463,22.2402111473806,10.678322437568996,13.916968312361588,0.3555828853561409,53.83771148811407,5,1,0.8879229896679978,8.077268408270852,3.6119707608593017,harsh
36,22,1.9047717875528571,2.4406509315508185,4.8059239764967305,5.935653982825119,8.74251028826152,20.105429367686188,9.376169154923645,19.685683281558568,0.31370806787103267,43.38950741938141,5,1,0.9227101496264324,7.6675580738523,3.926283915560327,harsh
37,21,1.9400219739811124,2.4041557167350733,4.775645436442996,5.997930023711186,8.292053769602374,22.579774993106835,8.654879692759904,12.675070290971215,0.3554530130099036,52.744270522367614,4,1,0.9481629762244195,7.995155440542194,4.308816052400086,harsh
38,22,1.960401431581085,2.637130004473181,4.8206978795462785,5.925506309000776,8.484228867608339,23.577193630143594,9.392242147356974,12.281844874727405,0.3310545137188704,42.588402386580796,5,1,0.9301951967281487,7.528554027120358,3.6022085511105306,harsh
39,22,1.889254736421441,2.3352022389425557,4.3888423158464205,6.170071877938484,8.735877521645005,22.601922967362995,9.866082675560024,12.0266462234973,0.3231837435730466,42.83801457249099,3,1,0.9492825237603116,7.658437826764205,4.029122752853043,harsh
40,19,1.725288283665668,2.5548957297755193,4.659389496188747,5.446070941564062,7.433319553537023,23.59007015384263,8.269452826017412,10.702957502468186,0.3234110710473281,41.65320808036696,3,1,0.9920168567316268,7.794869364460092,3.440122395193952,harsh
41,22,1.8392572284217157,2.27632652236928,3.6903886272826503,5.008613201633034,7.887391443553959,23.018735075575794,8.210269238331426,11.632464672330658,0.29596042049657156,35.399704218794234,3,1,0.9247880007053279,6.732496764187915,3.1403543920556274,harsh
42,23,1.6349151633421808,2.317511546161553,3.5753290555980413,5.164571620026482,7.945944253390101,26.889606485477827,7.891382887732562,10.531613476708836,0.27855820402950704,42.917792334379044,3,1,0.7418507767233103,7.170791864911411,2.6320047433979257,harsh
43,25,1.3936944350877543,2.038222011746377,3.8738644032876635,4.252149709405032,8.979082223558805,26.178274115896507,8.731224561439872,9.147401875933369,0.20765631217949806,29.344604542796592,2,1,0.8082308998227152,6.772122605437694,2.8830553899973,harsh
44,25,1.238883302492996,1.6577790270827406,3.342591099360625,4.392496775349352,7.587404873013716,27.44489317944907,6.893160949295542,4.442867635510929,0.2170177735304994,29.095322884917014,3,0,0.7450584639618126,1.6355615339845169,2.4102531942463923,harsh
45,27,1.2422504132527779,1.458704714927971,2.7008035214657653,4.098880467818419,9.356797315777516,28.790038257983827,6.705140081450168,8.752833651903238,0.1620063599151502,19.047130436416296,1,0,0.6818911688713412,1.3661949958959292,2.275352907067906,harsh
46,28,1.0904581095090176,1.4683161885276703,2.2255469254032993,3.387138406882165,9.677810157253694,25.809528580762077,5.960136799751154,7.316396811339608,0.14395546586076446,16.443521941428653,2,0,0.5606256929250629,1.428483524815578,1.7083146615770504,harsh
47,27,0.9559078852731994,1.4470357794968982,2.2452740372536666,3.1057742384533347,8.575910657574996,28.10674303473265,5.199623798857413,6.823548573427441,0.10193797123881909,14.566560666183882,0,0,0.28018162078745845,1.7083466127730635,1.1597982620927374,harsh
48,28,1.0583290463700603,1.0755485302902486,1.828896582387254,2.411381881058145,8.366174438206073,31.77526393487872,4.814391727733242,3.357832933855225,0.07055084333209316,13.563400683151134,0,0,0.20096922600122866,2.255581473929798,0.8286585370244853,harsh
49,28,0.9275539721578425,1.2289479970413102,1.9273626220300382,2.3422144932359603,10.106508535872685,31.97130847482391,5.808500892752683,6.029220807419129,0.09338420127329876,10.05632821826882,1,0,0.12224383821942808,1.5987391180224766,0.5409720258338965,harsh
50,27,0.7952109575764452,1.0461529834168743,1.7878041789612302,2.704435730358754,8.62733221583367,32.66265812284782,6.372407954314377,1.9072543864473541,0.09222161331207854,13.763470184938186,1,0,0.4250100836099585,1.4602693429752565,1.5698291229185062,harsh
51,29,0.8899665795564241,1.2992282390788195,1.8139445427538763,2.343904164064347,7.902828882747786,29.744266898408444,6.7567168741169015,-2.3790526437871176,0.10424420534314176,15.366046369993107,0,0,0.26485478095146076,1.7424322349012833,0.9068504074597754,harsh
52,28,0.8965002650315967,1.2866002468216267,1.9724652975698405,2.6077838298845397,9.429360978460414,28.46828887282769,6.226299031903662,0.11643277191359358,0.09154912009075221,11.634105236735017,0,0,0.1904298549387206,2.0161542978442233,0.5440533276397743,harsh
53,30,0.969088128106188,1.4144540690179965,2.0354434565946233,2.348950992678412,9.152149541420735,33.59860573208571,5.349985060199692,2.843666499958622,0.0690836063187332,8.794152404250367,1,0,0.23245182240845197,1.333719509318078,0.9677651974487851,harsh
54,28,0.9468752708683088,1.1050856841646892,1.8254137607710503,2.2844394824826413,9.344890361870617,29.916836959778735,4.844929137503135,3.178934597478328,0.11285182894893309,14.859432836498714,0,0,0.2173920466344887,1.9596155275280491,0.9455716620854052,harsh
55,28,0.8432595015896718,1.0332656125222197,2.058750177024354,2.2418266374175557,8.73640039535846,30.059491276696587,5.548924672965508,3.2196755500158885,0.08355266533558192,11.899172269137225,0,0,0.06201479581197235,1.6108057113272485,0.4833801360711219,harsh
56,28,0.7493904073989771,1.4634147749208815,1.8518612735341105,2.5678993696388512,8.251419709935766,30.77067613576803,6.4495743764407,2.16731100147805,0.12112971590534313,8.707196023805071,0,0,0.1087513422113796,1.5389914921883698,0.42980157557471016,harsh
57,27,0.8636511965546034,1.1071282614684597,1.8165082749271368,2.1978221573170944,7.95703969485863,29.813761556997523,5.2666008387961565,3.6447664004174287,0.05153480957690205,10.988813706468981,0,0,0.22937326505068237,1.5161412523041828,0.788070404080432,harsh
58,30,0.8148277320962669,1.1836288466635094,1.6066759483076296,2.7789332865697842,8.971084012794407,31.427440860131988,5.055341083847751,0.27273321123499983,0.12759952915535988,11.420560054975255,0,0,0.22018505185287374,2.2618725327658558,0.46047939253150216,harsh
59,27,0.7453948476290347,1.0139642422521387,1.6772538319779144,2.1493710248929228,7.464399428195565,29.07753290050406,4.951712352651312,6.335804893776567,0.09403838314400856,11.726282038707769,0,0,0.11297986572864901,2.2340361419864028,0.43582955106323246,harsh
60,28,0.9735836186485038,1.1027455889213609,1.934996626473882,2.574243189785667,9.54392012091672,32.569086597169935,5.704618650514865,4.154466008100697,0.058777493602940066,14.259754397289178,0,0,0.2678797893922304,1.4464049404075894,0.9082476286999834,harsh
61,27,0.7803993732454578,1.0234490873478619,1.889865717740905,2.4139392519750458,10.286867160342942,32.08815953138341,5.311736629907304,1.7129733229657238,0.09910464643609349,7.599680675628979,1,0,0.4911427368543642,1.5312270576149767,1.6969398166750302,harsh
62,29,0.7616813218745673,1.250869785791619,1.9265107240649981,2.381831857699002,8.939588690952618,29.413839406251046,5.915980728672317,6.58158760668003,0.10769981033604724,17.884972591105335,0,0,0.1272003221441435,1.3375262570478017,0.5505483023593654,harsh
63,28,0.862735303747338,1.1578543543699504,2.0348065675508593,2.230782711594598,9.116766930240855,31.257715249164804,5.49293850803974,5.02621776611487,0.10143173454192608,9.177134192148676,0,0,0.16429249168768492,1.5904469204389236,0.686183792673605,harsh
64,28,0.8431127046251158,1.2875333099329596,1.7167198018640222,2.8979906039457335,9.445303421975693,32.67559472238664,5.10393025216455,3.4145977934984506,0.0921050816516516,10.604935327044236,0,0,0.20080324079137846,1.7653780462769533,0.9217513289484794,harsh
65,28,0.8526973567766528,1.0808598653776778,1.6246039694427132,2.663848950187627,8.447224121349288,30.53400251499074,5.331512264427141,4.986605661004557,0.10381077599205205,11.287298939814573,0,0,0.10875530173235075,1.4074221322042768,0.4499902166572155,harsh
66,30,0.7626322000683,1.2903010509942627,2.36931829366105,2.5375007497038564,9.947695037640887,31.826387813745793,4.697113822516747,5.4322170401944,0.08202221210321918,8.184133533418786,1,0,0.2524796850282934,1.6734968388589644,0.8245967370972546,harsh
67,29,0.8193447251348714,1.3620332452668293,1.6614583477416094,3.2606750170960748,8.147888021488061,28.310946748193235,5.610480787810229,1.2024794650072732,0.09272083997059594,8.797510462410663,0,0,0.29747399527089713,1.710271188943508,1.1714679068752147,harsh
68,29,0.8309056997833508,1.2572251365474478,1.6286571782003594,2.7011043626399065,9.656848829981024,29.253389868350368,5.349127249002654,-2.4120554631798212,0.10028507880912343,7.294667130488477,1,0,0.1032796320007469,1.7807864456532163,0.46860231335887514,harsh
69,28,0.9188628566545171,1.0693981831378276,1.7979190471810316,2.347526820221521,9.224944414683822,30.265270816506828,4.820076667584106,4.246975241599116,0.041951911263059964,10.73415882583975,0,0,0.48857665606184775,1.302107512950988,1.6699974473966424,harsh
70,29,0.8553663660929507,1.1256116034088401,1.7509077042894459,2.4142936173488145,8.302274531038764,29.442239856517475,4.813699137541364,3.2421853053066103,0.08467229340951048,8.995941079278468,1,0,0.22092526297660808,1.599006665773113,0.8673985153191259,harsh
71,29,0.8174085165047426,1.0698470739690853,1.7346870924974451,3.1661348397380866,10.469516225061087,28.581533264913045,6.294605267637248,-0.170563654833086,0.06463292188939299,9.51138850532768,0,0,0.34435246174235984,2.183807876692606,1.1191137186345452,harsh
72,27,0.9190902554563428,1.049857092830564,1.639349404887665,3.4305356328638243,10.206744598804672,30.695386571626983,5.167722052097798,6.981200525656897,0.11626270153730649,11.532648251628828,0,0,0.19299160467567308,1.4360578295261213,0.9163771160484903,harsh
73,27,0.860144332286551,1.0555502715215677,2.2937482398254514,2.556582317012891,9.981792336238687,28.986381175557675,4.78650178793829,1.5424709789933932,0.06291968093789979,12.588622189395611,1,0,0.1545163242901214,2.425694967288097,0.7058431571555321,harsh
74,27,0.9141978249023439,1.2509480283725298,1.685899324733354,2.7237801461783064,10.463131654227672,32.33946300615003,5.604046709426751,0.8684624583480887,0.12570658893049969,9.519788672317869,1,0,0.19125165893578483,2.0585522579200144,0.8642510956316534,harsh
75,27,1.0805946249539478,1.1777242314910896,1.6847813619966343,2.454098619880094,8.423982956606054,29.677757918128112,5.769446737543309,2.9263875181063477,0.1250931254517782,22.3161243033221,1,0,0.21674472442874573,2.07493863574141,0.7029198920358066,harsh
76,28,0.8846146204875078,1.1263513346459513,2.0100485049080903,2.8046028805411325,8.03473616689788,30.266191457173413,5.258279436576233,0.1958431985826965,0.10920748957560798,19.394801636302372,1,0,0.17394956461445055,1.7484726912778807,0.5954460331465367,harsh
77,29,1.1436021672478642,1.230411975995454,1.9044527052329092,2.631575382614504,8.928220850692792,32.29341127013214,5.362286181934812,7.866704809958005,0.09124937037977977,8.748926833960102,1,0,0.2644916054698464,1.507311716692672,1.088057272448185,harsh
78,29,1.024932045337922,1.0770662944862763,1.6299978368117904,2.453827642709456,8.734037081652398,30.583788923227857,4.762227047435261,3.6586234139433502,0.04523616440704611,12.707566700167176,1,0,0.18276524481222436,1.4580893980248377,0.7348842751094977,harsh
79,29,0.7701855679089452,1.0846505144425633,1.7882482934343424,2.268511458738435,8.904512108142725,31.85574597083286,4.851393358538521,4.880555916434929,0.0994806928308212,8.513701120646356,0,0,0.1291369414977204,1.5416954976422133,0.634950572352955,harsh
80,28,0.7674389745056596,1.1122257597623546,1.7031065985683997,2.2233523407359588,10.266691598679952,31.970959248468862,5.797275397365326,3.3028025642841925,0.04676681046853136,9.889517059350045,0,0,0.19823768989057922,1.3143321660258613,0.7779897361437345,harsh
81,30,0.970278485449979,1.186359356442656,1.5890417694867747,2.4183926927268726,8.473194929801721,31.63353545774425,5.1145649071828,0.2781739716162237,0.11311792768513451,18.784322854475732,1,0,0.14694854283746997,1.4278937844008928,0.583370394221832,harsh
82,29,0.8481898738682514,1.1077253423368947,1.5145303765094198,2.447403361513078,7.5361315918075595,30.416959072950064,4.9448677151128155,0.18766405045634205,0.1025007428659879,9.431734851040385,0,0,0.2457412565925528,1.4837533836221688,0.7234538848053369,harsh
83,31,0.9142010642811024,1.4072714670584068,1.8165657589121305,3.254052336176801,9.283866290345875,31.982108903331984,6.459777497372534,-0.22465765104860225,0.13442008453561624,15.932424888748685,1,0,0.18930210242460005,2.1520142716842097,0.7220067461562902,harsh
84,28,0.9516072155752898,1.2056209404804108,1.574696062315052,2.4798577740656462,7.807554473895062,32.085817406939114,5.85921119074994,0.8404054595803632,0.11763492467625813,8.413615648373503,0,0,0.14924298310556733,1.4242057241459298,0.5013759993489255,harsh
85,28,0.7944891456992146,1.224669756748166,1.570948545253596,2.5814647334925,9.075877135773817,32.26311145146164,5.551322656016403,4.316700791160451,0.0683447529626208,8.567989242649336,0,0,0.1074656867065927,1.452630243683163,0.5404440207463675,harsh
86,28,0.8793814041398795,1.046214370062166,2.2155055335534395,2.2150603661219916,10.049929748627688,32.802041283362,4.738324508707446,3.3819164520702882,0.07038455517907825,10.51576750064397,0,0,0.16856994104104306,1.2038383921530693,0.7933957183459467,harsh
87,30,0.8123838750487973,1.1394054148610724,1.920885467313368,2.6915343024970366,10.875381823922742,31.876484827455876,5.30559468875286,-0.32934285639294325,0.11410330249929913,7.664739665905953,0,0,0.25492285593347663,2.0738360783536516,1.0290539314994325,harsh
88,27,1.1102301372101568,1.2215642010171106,1.8780241250029002,2.964103907728899,9.873524173534628,28.69394477241451,5.158726896935987,6.294016133204305,0.11204901806178756,12.265793922321278,2,0,0.2260929065566813,1.7406799831963293,1.1235160070560646,harsh
89,27,1.1032334177698981,1.60669169029482,2.2731212927810867,3.700447129839343,8.451451992768238,25.15594592202333,5.745629010168939,2.1217219979905075,0.15065483064044827,19.213693358747662,0,0,0.503448229329422,1.3940961270595755,1.8042033873565289,harsh
90,27,1.2694374790650313,1.5764522946689132,2.706262586757542,3.7743357206625094,9.04905304356003,27.078618339183745,6.274010009293474,9.528910800940034,0.17899592998095454,22.043471680984712,2,0,0.798493193062943,1.267952853798487,2.564452767526861,harsh
91,25,1.2734969224618902,1.7420015832099194,3.4831571351860977,4.1903637178710404,9.3971518615238,29.370971332158334,7.142284976914872,7.3308155728841715,0.19758854185608046,26.206442755676132,2,0,0.7795748947381874,2.1024888786996785,2.392453024536643,harsh
92,24,1.619878265585151,2.1241105582861417,3.4693139049683768,5.702444827188519,8.221203369013942,27.16193969644653,7.718543462217966,9.553765866135354,0.24615376303297673,32.25339199720372,3,1,0.781008271854968,6.034251630698852,2.4030773371465037,harsh
93,25,1.6628463489681828,2.1236012474224992,3.4540605152864927,5.355946278212734,7.352942868546375,26.014697250515795,7.690608729487975,12.805437266357188,0.2514692951366804,36.67258816745692,2,1,0.7805094763327031,7.121614357359744,2.5831260312427293,harsh
94,22,1.5110155124977247,2.093717277405589,3.6738681030389966,4.842309407556295,8.28807109680367,24.879655107726343,7.967263955365499,9.871215442108529,0.2876953897636121,32.393061688597946,3,1,0.8222468552286688,6.547188331715864,2.723685615385975,harsh
95,23,1.640851084031152,2.2241675317876304,3.483740318665198,5.47412332705686,9.068036015371273,25.961824736354743,7.694224031472972,12.028281518612452,0.2771416415417142,42.80428876126727,2,1,0.8344411436051012,6.503482552977851,2.671881922861227,harsh
96,23,1.5554460736137206,1.9565803320133466,3.580373938325531,5.017569035256368,7.672786314059598,25.742926519469414,9.083087706028767,10.156893079567771,0.30948944932939415,34.508561773502635,3,1,0.8771869237753658,6.887880381649794,2.843137423665602,harsh
97,25,1.3894219719128529,1.7851871415993152,3.210461817125421,4.3812934946513336,8.95734410852496,25.129574612395174,7.207301406090678,7.40510972980819,0.2494637168291262,32.33586958020253,2,1,0.899981181724931,6.091120947906727,3.461103403158243,harsh
98,27,1.2960046119259931,1.8547539426101984,2.9921286999262633,4.3789074655433105,8.849689926743851,26.781665145123178,6.803254702560154,8.792068342129843,0.21796537759335577,28.667477038505105,2,0,0.6208442082627377,1.5675558313785172,2.21341330250436,harsh
99,26,1.2091341380814096,1.8590269609889294,2.899449516566402,4.054809629571534,9.211603548679598,25.64507636145236,6.510884470835944,3.1341203344607873,0.15208288530321196,22.961581093406966,3,0,0.5132654509255518,1.6617240327186198,1.8218706729197607,harsh
100,25,1.285848430263376,1.8183460983978448,2.9383824369854112,3.0846673850282964,8.62515307676375,28.574503384134957,6.653796117291458,5.60664122972941,0.16796431787030283,17.010688179244355,2,0,0.36554095883760124,1.6388190354999423,1.3722905767762583,harsh
101,28,1.1830024898507563,1.4154487236478568,2.7672594763127507,3.2848567986509964,9.009255826673261,29.153830718241128,6.913389870620695,1.6487026223234778,0.15147342088851526,20.09786781136419,1,0,0.49155346949151574,1.967069481152885,1.611191722979043,harsh
102,26,1.0246017964833651,1.476431029936767,2.2675357505142295,3.575236271152857,7.001901353022809,27.38015013912679,5.707358022303917,4.565777633558992,0.1876114413074048,22.859370468846983,1,0,0.3880209416944982,1.3638535239062173,1.2620412650460604,harsh
103,25,1.2768407011244238,1.7848978467137848,2.558679829254019,3.6222056252687347,8.020920566067614,25.30538129405162,6.707515827104252,5.437809539772589,0.13997430649812947,21.041914032346263,2,0,0.6411504033433011,1.3301405415398189,2.075156038570018,harsh
104,23,1.2615919801446576,1.8023944600575112,3.012530668372621,4.472533928382074,8.997779814900278,24.309492372332365,6.898738147945996,8.494101177838582,0.17370884931128033,32.27474196415327,3,0,0.7878006070046315,1.402936541630847,2.570341016044164,harsh
105,25,1.4348744047084077,1.8984466943213678,3.187349596486851,4.620669992716749,7.968967020838403,27.441510491944094,7.3322631401756295,8.0007852925821,0.23172108332014674,31.72426376617727,3,1,0.8009078129874935,6.353544854829165,2.5705123072702762,harsh
106,23,1.5115853672548705,2.0420503932235596,3.9425111161457806,5.709394597699423,7.001156307578905,26.02413410997962,8.050551157130467,11.917627323209251,0.28166256869899076,31.70473264832897,3,1,0.8476266728569384,6.4107689020417045,2.8967860711727047,harsh
107,23,1.789224242917765,2.1682195617832614,3.723541396021903,5.548742214325261,8.98032534852183,24.272431368448295,8.07041874254407,10.214654188061795,0.30096745643592077,46.34333588200781,3,1,0.8588649073964437,7.037660039332085,3.2641354237817866,harsh
108,25,1.824758237041309,2.2439251131826596,4.521654713004705,5.1518962549572604,7.357399373446305,23.66446165094236,8.100073213469692,9.040285803308407,0.34102781421256545,35.40764203997512,4,1,0.9264235911225474,6.8707752315165855,3.2139218530632427,harsh
109,22,1.7402136400056545,2.148555727677982,3.8905742024674637,5.684554521151663,7.496803319224471,25.597038425336322,7.863297201529098,14.252483539472273,0.3195695800686448,44.886783094909376,5,1,0.9328517869299254,6.7614170295658305,3.531815227036644,harsh
110,24,1.5665928015235229,2.0259384086959664,4.12598420143273,4.88851587684435,7.756866897082548,23.48061850119769,7.571119741922793,10.257551810156151,0.2627396548748351,34.90535976385277,2,1,0.774106904936531,6.495355748770069,2.764180665319885,harsh
111,25,1.4159476956064891,2.019907712141542,3.4974314783183664,5.008548158901181,8.405173933953746,25.91964288030644,7.798330491123075,7.894596005072338,0.24631305177465085,37.282995946616005,1,1,0.8437638504432607,6.052656710572738,2.9684619829245906,harsh
112,22,1.3647319180190391,1.833852903668923,3.4324219197912424,4.114424169228399,8.728833722765389,23.069918269126088,7.3304142222657696,9.423222111052263,0.1606778333356212,25.42334600762545,1,0,0.749467427367939,1.77170504964938,2.284994901561019,harsh
