1357847247643925,-0.018072,-0.027108
1357847247744105,-0.024096,-0.024096
1357847247844293,-0.045181,-0.045181
1357847247944474,-0.045181,-0.051205
1357847248044688,-0.039157,-0.042169
1357847248144867,0.006024,0.000000
1357847248245037,0.003012,0.003012
1357847248345231,0.042169,0.036145
1357847248445398,0.069277,0.075301
1357847248545628,0.078313,0.078313
1357847248645821,0.021084,0.024096
1357847248745997,-0.012048,-0.015060
1357847248846178,-0.030120,-0.021084
1357847248947007,-0.060241,-0.063253
1357847249047192,-0.063253,-0.069277
1357847249147367,-0.039157,-0.039157
1357847249247535,0.006024,0.000000
1357847249347747,0.006024,0.006024
1357847249447918,0.006024,0.006024
1357847249548137,0.063253,0.069277
1357847249648258,0.039157,0.045181
1357847249748399,-0.003012,0.000000
1357847249848564,-0.009036,-0.012048
1357847249948756,-0.018072,-0.018072
1357847250048937,-0.021084,-0.018072
1357847250149128,-0.033133,-0.033133
1357847250249425,-0.048193,-0.057229
1357847250349615,-0.066265,-0.066265
1357847250449806,-0.027108,-0.036145
1357847250549990,0.015060,0.018072
1357847250650478,0.033133,0.030120
1357847250750665,0.075301,0.072289
1357847250850831,0.084337,0.090361
1357847250951003,0.081325,0.084337
1357847251051185,0.009036,0.006024
1357847251151420,-0.012048,-0.012048
1357847251251600,-0.072289,-0.072289
1357847251351769,-0.087349,-0.084337
1357847251451954,-0.090361,-0.096386
1357847251552134,-0.060241,-0.072289
1357847251652320,0.000000,0.003012
1357847251752496,0.015060,0.012048
1357847251852674,0.042169,0.042169
1357847251952839,0.081325,0.072289
1357847251958400,0.069277,0.072289
1357847251967547,0.084337,0.084337
1357847251967602,0.084337,0.084337
1357847251975628,0.072289,0.075301
1357847251975667,0.072289,0.075301
1357847251975702,0.072289,0.075301
1357847251975728,0.072289,0.075301
1357847251982352,0.072289,0.075301
1357847251982408,0.072289,0.075301
1357847251983935,0.072289,0.075301
1357847251983963,0.072289,0.075301
1357847251989935,0.072289,0.075301
1357847251989972,0.072289,0.075301
1357847251997699,0.069277,0.078313
1357847251997733,0.069277,0.078313
1357847251999527,0.069277,0.078313
1357847251999568,0.069277,0.078313
1357847252005818,0.069277,0.081325
1357847252005872,0.069277,0.081325
1357847252013914,0.069277,0.084337
1357847252013972,0.069277,0.084337
1357847252015943,0.069277,0.084337
1357847252016082,0.069277,0.084337
1357847252021706,0.078313,0.075301
1357847252021799,0.078313,0.075301
1357847252029968,0.078313,0.075301
1357847252030018,0.078313,0.075301
1357847252031869,0.075301,0.075301
1357847252031925,0.075301,0.075301
1357847252038332,0.075301,0.075301
1357847252038443,0.075301,0.075301
1357847252138621,0.042169,0.045181
1357847252139272,0.042169,0.045181
1357847252239447,-0.024096,0.012048
1357847252240217,-0.024096,0.012048
1357847252340387,-0.087349,-0.012048
1357847252341141,-0.096386,-0.024096
1357847252441313,-0.144578,-0.084337
1357847252442369,-0.150602,-0.087349
1357847252509795,-0.174699,-0.096386
1357847252609958,-0.189759,-0.072289
1357847252610288,-0.189759,-0.072289
1357847252710661,-0.123494,-0.006024
1357847252711203,-0.123494,-0.006024
1357847252766592,-0.081325,0.030120
1357847252768434,-0.081325,0.030120
1357847252868615,-0.015060,0.102410
1357847252869594,-0.015060,0.102410
1357847252969788,-0.003012,0.186747
1357847252970819,-0.003012,0.186747
1357847253071023,-0.039157,0.093373
1357847253071769,-0.051205,0.087349
1357847253172853,-0.081325,0.084337
1357847253273090,-0.084337,0.099398
1357847253273831,-0.084337,0.099398
1357847253344386,-0.039157,0.141566
1357847253350044,-0.039157,0.141566
1357847253358196,-0.039157,0.141566
1357847253395912,-0.039157,0.141566
1357847253396970,-0.039157,0.141566
1357847253397001,-0.039157,0.141566
1357847253397878,-0.039157,0.141566
1357847253398808,-0.039157,0.141566
1357847253406262,-0.039157,0.141566
1357847253406296,-0.039157,0.141566
1357847253407967,-0.039157,0.141566
1357847253407995,-0.039157,0.141566
1357847253413655,-0.039157,0.141566
1357847253413709,-0.039157,0.141566
1357847253421649,-0.039157,0.141566
1357847253421675,-0.039157,0.141566
1357847253423622,-0.039157,0.141566
1357847253429847,-0.039157,0.141566
1357847253437731,0.090361,0.298193
1357847253450099,0.108434,0.328313
1357847253470302,0.108434,0.328313
1357847253472190,0.108434,0.328313
1357847253477780,0.108434,0.328313
1357847253485948,0.108434,0.328313
1357847253486011,0.108434,0.328313
1357847253488039,0.108434,0.328313
1357847253488093,0.108434,0.328313
1357847253493810,0.108434,0.328313
1357847253493975,0.108434,0.328313
1357847253502085,0.108434,0.328313
1357847253602250,0.370482,0.484940
1357847253603031,0.370482,0.484940
1357847253703366,0.370482,0.484940
1357847253703773,0.370482,0.484940
1357847253803941,0.478916,0.647590
1357847253804428,0.478916,0.647590
1357847253830268,0.478916,0.647590
1357847253838140,0.478916,0.647590
1357847253862099,0.478916,0.647590
1357847253877795,0.478916,0.647590
1357847253879802,0.478916,0.647590
1357847253894224,0.478916,0.647590
1357847253896153,0.478916,0.647590
1357847253909965,0.689759,0.858434
1357847253917835,0.704819,0.837349
1357847253927970,0.704819,0.837349
1357847254028143,0.704819,0.837349
1357847254029781,0.704819,0.837349
1357847254112415,0.909639,1.090361
1357847254118265,0.909639,1.090361
1357847254128206,0.909639,1.090361
1357847254134147,0.909639,1.090361
1357847254142316,0.909639,1.090361
1357847254142509,0.909639,1.090361
1357847254143873,0.909639,1.090361
1357847254149770,0.909639,1.090361
1357847254149824,0.909639,1.090361
1357847254153454,0.909639,1.090361
1357847254153515,0.909639,1.090361
1357847254218131,0.909639,1.090361
1357847254218175,0.909639,1.090361
1357847254227000,0.909639,1.090361
1357847254227024,0.909639,1.090361
1357847254227046,0.909639,1.090361
1357847254227069,0.909639,1.090361
1357847254227091,0.909639,1.090361
1357847254227113,0.909639,1.090361
1357847254229947,0.909639,1.090361
1357847254238520,0.909639,1.090361
1357847254239735,0.909639,1.090361
1357847254246242,0.909639,1.090361
1357847254254478,0.909639,1.090361
1357847254262324,0.909639,1.090361
1357847254264276,0.909639,1.090361
1357847254278290,0.909639,1.090361
1357847254286127,0.909639,1.090361
1357847254301826,0.909639,1.090361
1357847254303860,0.909639,1.090361
1357847254309819,0.909639,1.090361
1357847254312287,0.909639,1.090361
1357847254312371,0.909639,1.090361
1357847254320076,0.909639,1.090361
1357847254325935,0.909639,1.090361
1357847254327825,0.909639,1.090361
1357847254397707,1.246988,1.397590
1357847254497882,1.246988,1.397590
1357847254498498,1.246988,1.397590
1357847254598667,1.352410,1.355422
1357847254599015,1.352410,1.355422
1357847254669605,1.382530,1.346386
1357847254671737,1.382530,1.346386
1357847254671760,1.382530,1.346386
1357847254678337,1.382530,1.346386
1357847254680329,1.382530,1.346386
1357847254680384,1.382530,1.346386
1357847254686587,1.367470,1.370482
1357847254687762,1.367470,1.370482
1357847254694024,1.355422,1.382530
1357847254696313,1.355422,1.382530
1357847254702104,1.355422,1.382530
1357847254704218,1.406626,1.361446
1357847254709870,1.406626,1.361446
1357847254711824,1.406626,1.361446
1357847254717678,1.373494,1.349398
1357847254719647,1.373494,1.349398
1357847254726228,1.370482,1.370482
1357847254733699,1.373494,1.355422
1357847254736134,1.373494,1.355422
1357847254742154,1.400602,1.370482
1357847254751832,1.400602,1.370482
1357847254757988,1.397590,1.355422
1357847254766217,1.397590,1.355422
1357847254768232,1.397590,1.355422
1357847254773775,1.397590,1.355422
1357847254782325,1.397590,1.355422
1357847254791671,1.442771,1.376506
1357847254807892,1.409639,1.370482
1357847254823768,1.418675,1.394578
1357847254923949,1.506024,1.430723
1357847254924647,1.506024,1.430723
1357847255024833,1.551205,1.521084
1357847255025705,1.551205,1.521084
1357847255056481,1.548193,1.563253
1357847255069683,1.560241,1.554217
1357847255071723,1.581325,1.578313
1357847255077706,1.581325,1.578313
1357847255079699,1.581325,1.578313
1357847255085763,1.569277,1.587349
1357847255087825,1.569277,1.587349
1357847255093581,1.542169,1.563253
1357847255095732,1.542169,1.563253
1357847255103672,1.551205,1.578313
1357847255111713,1.575301,1.575301
1357847255119717,1.575301,1.575301
1357847255128243,1.563253,1.590361
1357847255141699,1.563253,1.590361
1357847255241887,1.608434,1.656626
1357847255242748,1.608434,1.656626
1357847255327838,1.584337,1.629518
1357847255428008,1.635542,1.656626
1357847255428916,1.635542,1.656626
1357847255529091,1.584337,1.617470
1357847255529841,1.584337,1.617470
1357847255533888,1.560241,1.614458
1357847255542197,1.614458,1.596386
1357847255543818,1.614458,1.596386
1357847255555223,1.566265,1.569277
1357847255560506,1.566265,1.569277
1357847255591698,1.533133,1.596386
1357847255591771,1.533133,1.596386
1357847255591840,1.533133,1.596386
1357847255591893,1.533133,1.596386
1357847255608434,1.533133,1.596386
1357847255608475,1.533133,1.596386
1357847255624796,1.569277,1.596386
1357847255669765,1.539157,1.581325
1357847255725909,1.466867,1.605422
1357847255736409,1.451807,1.569277
1357847255744247,1.475904,1.557229
1357847255750198,1.475904,1.557229
1357847255760373,1.475904,1.557229
1357847255767916,1.415663,1.593374
1357847255783869,1.451807,1.536145
1357847255797757,1.448795,1.545181
1357847255805700,1.436747,1.575301
1357847255807544,1.436747,1.575301
1357847255815922,1.427711,1.515060
1357847255816563,1.427711,1.515060
1357847255829723,1.424699,1.518072
1357847255839940,1.472892,1.521084
1357847255846596,1.436747,1.554217
1357847255853816,1.430723,1.500000
1357847255856673,1.430723,1.500000
1357847255862366,1.430723,1.493976
1357847255864034,1.430723,1.493976
1357847255872460,1.457831,1.509036
1357847255972762,1.466867,1.469880
1357847255973355,1.466867,1.469880
1357847256056518,1.475904,1.445783
1357847256064967,1.475904,1.445783
1357847256069977,1.475904,1.445783
1357847256071791,1.475904,1.445783
1357847256077854,1.421687,1.415663
1357847256079876,1.421687,1.415663
1357847256086251,1.439759,1.433735
1357847256087831,1.439759,1.433735
1357847256094346,1.424699,1.424699
1357847256097282,1.424699,1.424699
1357847256101895,1.424699,1.424699
1357847256103836,1.406626,1.436747
1357847256109602,1.406626,1.436747
1357847256111636,1.409639,1.424699
1357847256117607,1.409639,1.424699
1357847256119585,1.409639,1.424699
1357847256126396,1.406626,1.418675
1357847256127833,1.406626,1.418675
1357847256135893,1.445783,1.451807
1357847256141860,1.409639,1.460843
1357847256149834,1.409639,1.460843
1357847256152439,1.409639,1.460843
1357847256160505,1.415663,1.457831
1357847256174193,1.445783,1.478916
1357847256274182,1.412651,1.454819
1357847256375537,1.457831,1.430723
1357847256376184,1.457831,1.430723
1357847256440360,1.506024,1.367470
1357847256463944,1.448795,1.340361
1357847256478999,1.490964,1.355422
1357847256488291,1.472892,1.340361
1357847256493716,1.472892,1.340361
1357847256495743,1.472892,1.340361
1357847256501867,1.472892,1.340361
1357847256509845,1.472892,1.340361
1357847256520126,1.472892,1.340361
1357847256520212,1.472892,1.340361
1357847256536310,1.430723,1.349398
1357847256536392,1.430723,1.349398
1357847256584436,1.454819,1.298193
1357847256592426,1.454819,1.298193
1357847256606659,1.451807,1.307229
1357847256606712,1.451807,1.307229
1357847256607663,1.451807,1.307229
1357847256608782,1.451807,1.307229
1357847256608835,1.451807,1.307229
1357847256615861,1.406626,1.328313
1357847256623829,1.391566,1.313253
1357847256629669,1.391566,1.313253
1357847256654364,1.400602,1.295181
1357847256754443,1.334337,1.277108
1357847256755101,1.334337,1.277108
1357847256781845,1.373494,1.274096
1357847256790176,1.373494,1.274096
1357847256790238,1.373494,1.274096
1357847256792096,1.334337,1.268072
1357847256798159,1.334337,1.268072
1357847256798245,1.334337,1.268072
1357847256799868,1.334337,1.268072
1357847256806498,1.328313,1.277108
1357847256806569,1.328313,1.277108
1357847256807946,1.328313,1.277108
1357847256808047,1.328313,1.277108
1357847256813833,1.328313,1.265060
1357847256815939,1.328313,1.265060
1357847256816030,1.328313,1.265060
1357847256821774,1.328313,1.265060
1357847256823869,1.352410,1.253012
1357847256824048,1.352410,1.253012
1357847256829837,1.352410,1.253012
1357847256831875,1.352410,1.253012
1357847256838276,1.352410,1.253012
1357847256839893,1.352410,1.253012
1357847256850630,1.352410,1.253012
1357847256850691,1.352410,1.253012
1357847256854794,1.343374,1.262048
1357847256855904,1.343374,1.262048
1357847256862703,1.328313,1.237952
1357847256864188,1.328313,1.237952
1357847256869760,1.328313,1.237952
1357847256871805,1.328313,1.237952
1357847256895735,1.349398,1.222892
1357847256974776,1.406626,1.213855
1357847256974814,1.406626,1.213855
1357847256975912,1.406626,1.213855
1357847256981986,1.406626,1.213855
1357847256983831,1.394578,1.207831
1357847256989797,1.394578,1.207831
1357847256991850,1.394578,1.207831
1357847257000779,1.394578,1.207831
1357847257006208,1.394578,1.207831
1357847257007837,1.394578,1.207831
1357847257016069,1.394578,1.207831
1357847257022060,1.394578,1.207831
1357847257038221,1.394578,1.207831
1357847257040311,1.394578,1.207831
1357847257047126,1.394578,1.207831
1357847257049510,1.394578,1.207831
1357847257053869,1.394578,1.207831
1357847257056942,1.394578,1.207831
1357847257062167,1.394578,1.207831
1357847257064164,1.394578,1.207831
1357847257078173,1.394578,1.207831
1357847257086422,1.394578,1.207831
1357847257088085,1.394578,1.207831
1357847257103358,1.394578,1.207831
1357847257105591,1.394578,1.207831
1357847257110219,1.394578,1.207831
1357847257111798,1.394578,1.207831
1357847257126173,1.394578,1.207831
1357847257133944,1.343374,1.271084
1357847257143805,1.343374,1.271084
1357847257195422,1.343374,1.271084
1357847257195831,1.343374,1.271084
1357847257197021,1.343374,1.271084
1357847257197900,1.343374,1.271084
1357847257198804,1.343374,1.271084
1357847257205984,1.343374,1.271084
1357847257206040,1.343374,1.271084
1357847257207865,1.343374,1.271084
1357847257221834,1.343374,1.271084
1357847257322004,1.213855,1.246988
1357847257322799,1.213855,1.246988
1357847257416127,1.213855,1.246988
1357847257471881,1.237952,1.210843
1357847257544114,1.237952,1.210843
1357847257644213,1.262048,1.313253
1357847257710051,1.240964,1.361446
1357847257710119,1.240964,1.361446
1357847257711925,1.243976,1.340361
1357847257718252,1.243976,1.340361
1357847257718335,1.243976,1.340361
1357847257719909,1.243976,1.340361
1357847257726443,1.234940,1.331325
1357847257726501,1.234940,1.331325
1357847257727891,1.234940,1.331325
1357847257734215,1.234940,1.331325
1357847257736175,1.234940,1.331325
1357847257741790,1.234940,1.331325
1357847257744242,1.234940,1.331325
1357847257749937,1.234940,1.331325
1357847257754959,1.240964,1.367470
1357847257758047,1.240964,1.367470
1357847257759945,1.240964,1.367470
1357847257786812,1.256024,1.367470
1357847257787259,1.256024,1.367470
1357847257791955,1.274096,1.418675
1357847257800255,1.274096,1.418675
1357847257805762,1.268072,1.382530
1357847257807798,1.268072,1.382530
1357847257813851,1.280120,1.382530
1357847257821912,1.280120,1.382530
1357847257823821,1.292169,1.400602
1357847257830384,1.292169,1.400602
1357847257832270,1.322289,1.388554
1357847257838243,1.322289,1.388554
1357847257840450,1.322289,1.388554
1357847257853982,1.307229,1.391566
1357847257869955,1.301205,1.385542
1357847257880283,1.337349,1.412651
1357847257893760,1.337349,1.424699
1357847257903935,1.325301,1.388554
1357847257909817,1.325301,1.388554
1357847257920387,1.313253,1.409639
1357847258020555,1.418675,1.436747
1357847258020632,1.418675,1.436747
1357847258120780,1.406626,1.400602
1357847258121609,1.406626,1.400602
1357847258204330,1.430723,1.442771
1357847258256633,1.397590,1.442771
1357847258357018,1.379518,1.424699
1357847258357421,1.379518,1.424699
1357847258457637,1.463855,1.421687
1357847258458328,1.463855,1.421687
1357847258559434,1.463855,1.415663
1357847258584090,1.496988,1.427711
1357847258614196,1.454819,1.430723
1357847258623742,1.527108,1.457831
1357847258710596,1.533133,1.503012
1357847258711920,1.533133,1.503012
1357847258717805,1.509036,1.466867
1357847258727882,1.506024,1.463855
1357847258828050,1.548193,1.542169
1357847258828790,1.548193,1.542169
1357847258846786,1.527108,1.527108
1357847258856586,1.554217,1.557229
1357847258872089,1.554217,1.557229
1357847258878289,1.572289,1.563253
1357847258887898,1.548193,1.542169
1357847258901823,1.581325,1.584337
1357847258936483,1.554217,1.578313
1357847259036786,1.575301,1.551205
1357847259036993,1.575301,1.551205
1357847259137133,1.593374,1.584337
1357847259137894,1.593374,1.584337
1357847259173993,1.614458,1.584337
1357847259189802,1.599398,1.563253
1357847259198003,1.578313,1.560241
1357847259199948,1.578313,1.560241
1357847259207931,1.593374,1.539157
1357847259215898,1.608434,1.590361
1357847259231941,1.563253,1.587349
1357847259239793,1.563253,1.587349
1357847259250395,1.584337,1.554217
1357847259254085,1.590361,1.608434
1357847259255953,1.590361,1.608434
1357847259262945,1.590361,1.608434
1357847259264410,1.590361,1.608434
1357847259277963,1.590361,1.608434
1357847259326112,1.542169,1.578313
1357847259336111,1.569277,1.578313
1357847259344164,1.569277,1.578313
1357847259369527,1.542169,1.584337
1357847259440049,1.554217,1.566265
1357847259540229,1.599398,1.578313
1357847259541017,1.599398,1.578313
1357847259641184,1.542169,1.530120
1357847259641349,1.542169,1.530120
1357847259741483,1.569277,1.533133
1357847259741867,1.569277,1.533133
1357847259842012,1.472892,1.572289
1357847259842869,1.472892,1.572289
1357847259943043,1.469880,1.536145
1357847259943645,1.469880,1.536145
1357847260043826,1.454819,1.512048
1357847260044779,1.454819,1.512048
1357847260078071,1.481928,1.509036
1357847260079958,1.481928,1.509036
1357847260087946,1.475904,1.536145
1357847260094680,1.481928,1.545181
1357847260096035,1.481928,1.545181
1357847260101918,1.509036,1.518072
1357847260103938,1.509036,1.518072
1357847260111927,1.509036,1.518072
1357847260117878,1.509036,1.506024
1357847260119873,1.509036,1.506024
1357847260126922,1.484940,1.530120
1357847260134250,1.503012,1.557229
1357847260143858,1.521084,1.521084
1357847260169730,1.500000,1.545181
1357847260169792,1.500000,1.545181
1357847260169854,1.500000,1.545181
1357847260169917,1.500000,1.545181
1357847260169972,1.500000,1.545181
1357847260174535,1.500000,1.545181
1357847260184378,1.500000,1.545181
1357847260284574,1.509036,1.578313
1357847260284699,1.509036,1.578313
1357847260384888,1.590361,1.596386
1357847260385616,1.590361,1.596386
1357847260485757,1.578313,1.584337
1357847260486547,1.578313,1.584337
1357847260586725,1.551205,1.548193
1357847260596724,1.572289,1.548193
1357847260679822,1.557229,1.490964
1357847260688020,1.557229,1.490964
1357847260693895,1.554217,1.478916
1357847260701833,1.554217,1.478916
1357847260710418,1.560241,1.466867
1357847260810616,1.527108,1.487952
1357847260810944,1.527108,1.487952
1357847260911137,1.647590,1.614458
1357847260911960,1.647590,1.614458
1357847260917900,1.647590,1.614458
1357847260926323,1.647590,1.614458
1357847260927959,1.647590,1.614458
1357847260934298,1.647590,1.614458
1357847260941892,1.647590,1.614458
1357847260943862,1.647590,1.614458
1357847260970344,1.515060,1.575301
1357847260970392,1.515060,1.575301
1357847260970511,1.515060,1.575301
1357847260970560,1.515060,1.575301
1357847260982014,1.572289,1.557229
1357847260984122,1.572289,1.557229
1357847260990045,1.572289,1.557229
1357847260992298,1.572289,1.557229
1357847260998070,1.572289,1.557229
1357847261000024,1.572289,1.557229
1357847261006170,1.572289,1.557229
1357847261007995,1.572289,1.557229
1357847261016549,1.572289,1.557229
1357847261021820,1.572289,1.557229
1357847261024257,1.572289,1.557229
1357847261032243,1.572289,1.557229
1357847261064306,1.572289,1.557229
1357847261077912,1.572289,1.557229
1357847261087990,1.572289,1.557229
1357847261101993,1.572289,1.557229
1357847261104033,1.572289,1.557229
1357847261112119,1.572289,1.557229
1357847261126005,1.409639,1.409639
1357847261134062,1.409639,1.409639
1357847261150046,1.409639,1.409639
1357847261182135,1.409639,1.409639
1357847261282313,1.250000,1.250000
1357847261282924,1.250000,1.250000
1357847261358690,1.250000,1.250000
1357847261360082,1.250000,1.250000
1357847261367926,1.250000,1.250000
1357847261376695,1.250000,1.250000
1357847261382618,1.250000,1.250000
1357847261384589,1.250000,1.250000
1357847261390099,1.250000,1.250000
1357847261392721,1.250000,1.250000
1357847261397924,1.174699,1.225904
1357847261399874,1.174699,1.225904
1357847261405935,1.156626,1.222892
1357847261408079,1.156626,1.222892
1357847261414087,1.159639,1.256024
1357847261415932,1.159639,1.256024
1357847261422096,1.159639,1.256024
1357847261438092,1.189759,1.207831
1357847261446037,1.165663,1.216867
1357847261448401,1.165663,1.216867
1357847261455406,1.135542,1.195783
1357847261456511,1.135542,1.195783
1357847261463981,1.156626,1.256024
1357847261472143,1.156626,1.256024
1357847261478330,1.156626,1.256024
1357847261480440,1.156626,1.256024
1357847261485918,1.168675,1.192771
1357847261488243,1.168675,1.192771
1357847261494245,1.186747,1.219880
1357847261496047,1.186747,1.219880
1357847261504066,1.159639,1.198795
1357847261519915,1.165663,1.250000
1357847261541916,1.204819,1.210843
1357847261549968,1.204819,1.210843
1357847261552118,1.201807,1.237952
1357847261558218,1.201807,1.237952
1357847261559943,1.201807,1.237952
1357847261566126,1.189759,1.240964
1357847261567748,1.189759,1.240964
1357847261590049,1.189759,1.240964
1357847261608130,1.243976,1.246988
1357847261662701,1.286145,1.289157
1357847261670464,1.286145,1.289157
1357847261678452,1.295181,1.253012
1357847261679999,1.295181,1.253012
1357847261686000,1.322289,1.231928
1357847261688060,1.322289,1.231928
1357847261693927,1.337349,1.243976
1357847261696367,1.337349,1.243976
1357847261702410,1.313253,1.256024
1357847261704083,1.313253,1.256024
1357847261712071,1.328313,1.295181
1357847261718386,1.328313,1.295181
1357847261720024,1.328313,1.295181
1357847261726283,1.322289,1.274096
1357847261726354,1.322289,1.274096
1357847261728048,1.322289,1.274096
1357847261734052,1.322289,1.274096
1357847261736398,1.322289,1.274096
1357847261750066,1.358434,1.268072
1357847261768049,1.358434,1.268072
1357847261768128,1.358434,1.268072
1357847261768180,1.358434,1.268072
1357847261768308,1.358434,1.268072
1357847261774280,1.361446,1.298193
1357847261776214,1.361446,1.298193
1357847261785450,1.382530,1.325301
1357847261791864,1.382530,1.325301
1357847261892040,1.427711,1.346386
1357847261892828,1.418675,1.346386
1357847261993014,1.481928,1.415663
1357847261993905,1.481928,1.415663
1357847262094070,1.481928,1.385542
1357847262094889,1.481928,1.385542
1357847262144268,1.500000,1.385542
1357847262186113,1.500000,1.385542
1357847262186167,1.500000,1.385542
1357847262188948,1.500000,1.385542
1357847262189415,1.500000,1.385542
1357847262189728,1.500000,1.385542
1357847262189855,1.500000,1.385542
1357847262190693,1.500000,1.385542
1357847262190843,1.500000,1.385542
1357847262192600,1.493976,1.403614
1357847262192688,1.493976,1.403614
1357847262193632,1.493976,1.403614
1357847262197925,1.503012,1.370482
1357847262200075,1.503012,1.370482
1357847262206181,1.542169,1.364458
1357847262207984,1.542169,1.364458
1357847262214009,1.515060,1.379518
1357847262215962,1.515060,1.379518
1357847262222185,1.509036,1.355422
1357847262224152,1.509036,1.355422
1357847262230110,1.509036,1.355422
1357847262238527,1.500000,1.349398
1357847262240424,1.500000,1.349398
1357847262247206,1.533133,1.361446
1357847262248091,1.533133,1.361446
1357847262262342,1.533133,1.361446
1357847262264564,1.533133,1.361446
1357847262270242,1.533133,1.361446
1357847262272068,1.500000,1.325301
1357847262278030,1.500000,1.325301
1357847262280268,1.500000,1.325301
1357847262288057,1.503012,1.334337
1357847262293912,1.506024,1.349398
1357847262302050,1.460843,1.364458
1357847262310022,1.460843,1.364458
1357847262312070,1.481928,1.340361
1357847262317880,1.481928,1.340361
1357847262327880,1.484940,1.367470
1357847262342239,1.478916,1.370482
1357847262350218,1.478916,1.370482
1357847262400001,1.415663,1.361446
1357847262440188,1.373494,1.319277
1357847262464480,1.370482,1.304217
1357847262512144,1.340361,1.352410
1357847262527974,1.310241,1.319277
1357847262566118,1.328313,1.313253
1357847262608080,1.310241,1.289157
1357847262645767,1.331325,1.280120
1357847262669968,1.283133,1.295181
1357847262680119,1.289157,1.334337
1357847262686144,1.280120,1.301205
1357847262693940,1.319277,1.292169
1357847262702023,1.298193,1.289157
1357847262703940,1.298193,1.289157
1357847262717963,1.280120,1.307229
1357847262720017,1.280120,1.307229
1357847262808182,1.316265,1.313253
1357847262908350,1.331325,1.430723
1357847262908565,1.331325,1.430723
1357847263008709,1.376506,1.481928
1357847263009303,1.376506,1.481928
1357847263016224,1.403614,1.457831
1357847263016247,1.403614,1.457831
1357847263022102,1.403614,1.457831
