1357847252015945,3,0,0.73816789120293,-1.46098662472839,272.803,nan,nan
1357847252025873,3,0,0.73816789120293,-1.46098662472839,272.803,8.8,0.008
1357847252987219,3,0,0.738167900365908,-1.46098662176133,272.813,nan,nan
1357847253017164,3,0,0.738167900365908,-1.46098662176133,272.813,nan,nan
1357847253037314,3,0,0.738167900365908,-1.46098662176133,272.813,2.9,0.184
1357847253984189,3,0,0.738167968259216,-1.46098665471314,272.835,nan,nan
1357847253997244,3,0,0.738167968259216,-1.46098665471314,272.835,nan,nan
1357847254026029,3,0,0.738167968259216,-1.46098665471314,272.835,337,0.694
1357847255007391,2,0,0.738168090205371,-1.46098677985325,nan,nan,nan
1357847256005539,3,0,0.738168251177088,-1.46098695922074,272.785,nan,nan
1357847256025789,3,0,0.738168251177088,-1.46098695922074,272.785,nan,nan
1357847256045484,3,0,0.738168251177088,-1.46098695922074,272.785,325.9,1.445
1357847256995953,3,0,0.738168396021963,-1.46098715300464,272.78,nan,nan
1357847257025886,3,0,0.738168396021963,-1.46098715300464,272.78,nan,nan
1357847257036168,3,0,0.738168396021963,-1.46098715300464,272.78,319.7,1.263
1357847257997243,2,0,0.738168545736306,-1.46098732469268,nan,nan,nan
1357847258987691,2,0,0.738168700320118,-1.46098751624257,nan,nan,nan
1357847259015571,2,0,0.738168700320118,-1.46098751624257,nan,311.8,1.362
1357847259026882,3,0,0.738168700320118,-1.46098751624257,272.801,311.8,1.362
1357847259996169,3,0,0.738168865009386,-1.46098771887529,272.784,nan,nan
1357847260027323,3,0,0.738168865009386,-1.46098771887529,272.784,nan,nan
1357847260036803,3,0,0.738168865009386,-1.46098771887529,272.784,317.8,1.528
1357847261035717,2,0,0.738169014933169,-1.46098792868132,nan,nan,nan
1357847261925952,2,0,0.738169014933169,-1.46098792868132,nan,308.5,1.252
1357847261985465,3,0,0.738169159830403,-1.46098813033667,272.783,nan,nan
1357847262017375,3,0,0.738169159830403,-1.46098813033667,272.783,nan,nan
1357847262025906,3,0,0.738169159830403,-1.46098813033667,272.783,307.9,1.268
1357847263035890,2,0,0.73816930675222,-1.46098831853552,nan,316.3,1.378
1357847264005863,2,0,0.738169453778756,-1.46098851928329,nan,nan,nan
1357847264026811,2,0,0.738169453778756,-1.46098851928329,nan,313.5,1.374
1357847264036409,3,0,0.738169453778756,-1.46098851928329,272.837,313.5,1.374
1357847264997659,3,0,0.738169612097572,-1.46098871249124,272.878,nan,nan
1357847265027624,3,0,0.738169612097572,-1.46098871249124,272.878,nan,nan
1357847265037323,3,0,0.738169612097572,-1.46098871249124,272.878,317.2,1.393
1357847265997079,3,0,0.738169766646477,-1.46098891901605,272.918,nan,nan
1357847266025384,3,0,0.738169766646477,-1.46098891901605,272.918,nan,nan
1357847266035458,3,0,0.738169766646477,-1.46098891901605,272.918,311.3,1.411
1357847267987687,3,0,0.738170073335734,-1.46098933649881,272.989,nan,nan
1357847268017654,3,0,0.738170073335734,-1.46098933649881,272.989,nan,nan
1357847268037516,3,0,0.738170073335734,-1.46098933649881,272.989,315.5,1.388
1357847269037517,2,0,0.738170233853665,-1.46098953080631,nan,nan,nan
1357847269935865,2,0,0.738170233853665,-1.46098953080631,nan,317.1,1.407
1357847270035921,2,0,0.738170384143967,-1.46098973989676,nan,312.6,1.397
1357847271027681,2,0,0.738170538989578,-1.46098994352432,nan,316.9,1.351
1357847271987358,3,0,0.738170679488583,-1.46099015299874,273.093,nan,nan
1357847272017361,3,0,0.738170679488583,-1.46099015299874,273.093,nan,nan
1357847272027465,3,0,0.738170679488583,-1.46099015299874,273.093,307.8,1.324
1357847273035995,2,0,0.738170800876232,-1.46099037168849,nan,nan,nan
1357847273937598,2,0,0.738170800876232,-1.46099037168849,nan,315.1,1.362
1357847273995628,3,0,0.738170935790183,-1.4609905840078,273.137,nan,nan
1357847274027373,3,0,0.738170935790183,-1.4609905840078,273.137,nan,nan
1357847274035931,3,0,0.738170935790183,-1.4609905840078,273.137,308.4,1.326
1357847275035667,2,0,0.738171057230193,-1.46099082058718,nan,305.1,1.399
1357847275996024,3,0,0.73817119249321,-1.46099104357044,273.19,nan,nan
1357847276025502,3,0,0.73817119249321,-1.46099104357044,273.19,nan,nan
1357847276037397,3,0,0.73817119249321,-1.46099104357044,273.19,310.8,1.43
1357847277027684,2,0,0.738171318226729,-1.46099127857902,nan,nan,nan
1357847277935991,2,0,0.738171318226729,-1.46099127857902,nan,299.9,1.382
1357847278035542,2,0,0.738171447817426,-1.46099151742733,nan,nan,nan
1357847278926322,2,0,0.738171447817426,-1.46099151742733,nan,307.1,1.423
1357847279996465,3,0,0.738171648757183,-1.46099197967778,273.284,nan,nan
1357847280027328,3,0,0.738171648757183,-1.46099197967778,273.284,nan,nan
1357847280036264,3,0,0.738171648757183,-1.46099197967778,273.284,290.2,1.208
1357847280996220,3,0,0.738171717261356,-1.46099224334467,273.312,nan,nan
1357847281026597,3,0,0.738171717261356,-1.46099224334467,273.312,nan,nan
1357847281035311,3,0,0.738171717261356,-1.46099224334467,273.312,286.9,1.323
1357847281995587,3,0,0.738171803253728,-1.4609925196652,273.349,nan,nan
1357847282027661,3,0,0.738171803253728,-1.4609925196652,273.349,nan,nan
1357847282028179,3,0,0.738171803253728,-1.4609925196652,273.349,293.4,1.42
1357847283037544,2,0,0.738171879891136,-1.46099278364625,nan,284,1.294
1357847283996089,3,0,0.738171929842459,-1.46099303289672,273.422,nan,nan
1357847284026152,3,0,0.738171929842459,-1.46099303289672,273.422,273.6,1.21
1357847284036289,3,0,0.738171929842459,-1.46099303289672,273.422,273.6,1.21
1357847284997104,3,0,0.738171955725692,-1.46099329452158,273.476,nan,nan
1357847285017156,3,0,0.738171955725692,-1.46099329452158,273.476,nan,nan
1357847285036033,3,0,0.738171955725692,-1.46099329452158,273.476,282.5,1.373
1357847286026509,2,0,0.738171971957254,-1.46099358529343,nan,nan,nan
1357847286037695,2,0,0.738171971957254,-1.46099358529343,nan,274.8,1.401
1357847286996747,3,0,0.738171946161287,-1.46099385204955,273.526,nan,nan
1357847287018094,3,0,0.738171946161287,-1.46099385204955,273.526,nan,nan
1357847287036247,3,0,0.738171946161287,-1.46099385204955,273.526,261,1.153
1357847287995920,2,0,0.73817187673209,-1.46099407642908,nan,nan,nan
1357847288026290,2,0,0.73817187673209,-1.46099407642908,nan,241.2,1.135
1357847288036404,3,0,0.73817187673209,-1.46099407642908,273.546,241.2,1.135
1357847289025609,2,0,0.738171809641633,-1.46099432983344,nan,nan,nan
1357847289037508,2,0,0.738171809641633,-1.46099432983344,nan,249.6,1.346
1357847290036014,2,0,0.738171715254227,-1.46099461070927,nan,nan,nan
1357847290925655,2,0,0.738171715254227,-1.46099461070927,nan,242.1,1.465
1357847290985325,3,0,0.738171627987765,-1.46099484498482,273.353,nan,nan
1357847291018700,3,0,0.738171627987765,-1.46099484498482,273.353,nan,nan
1357847291027497,3,0,0.738171627987765,-1.46099484498482,273.353,254.7,1.101
1357847291996286,3,0,0.738171526985561,-1.46099498354651,273.428,nan,nan
1357847292026378,3,0,0.738171526985561,-1.46099498354651,273.428,nan,nan
1357847292936983,3,0,0.738171526985561,-1.46099498354651,273.428,227.9,0.76
1357847292995816,3,0,0.738171380028838,-1.46099508407747,273.422,nan,nan
1357847293025542,3,0,0.738171380028838,-1.46099508407747,273.422,nan,nan
1357847293035260,3,0,0.738171380028838,-1.46099508407747,273.422,204.2,1.112
1357847293995732,3,0,0.738171189857763,-1.46099517598651,273.344,nan,nan
1357847294027335,3,0,0.738171189857763,-1.46099517598651,273.344,nan,nan
1357847294037635,3,0,0.738171189857763,-1.46099517598651,273.344,185.6,1.342
1357847294985788,3,0,0.738170997697012,-1.46099519972299,273.352,nan,nan
1357847295016599,3,0,0.738170997697012,-1.46099519972299,273.352,nan,nan
1357847295035995,3,0,0.738170997697012,-1.46099519972299,273.352,180.8,1.254
1357847295965449,3,0,0.738170814193094,-1.46099516898774,273.356,nan,nan
1357847295986476,3,0,0.738170814193094,-1.46099516898774,273.356,nan,nan
1357847296016860,3,0,0.738170814193094,-1.46099516898774,273.356,173.8,1.203
1357847297026676,2,0,0.738170618436966,-1.46099509411312,nan,nan,nan
1357847297038022,2,0,0.738170618436966,-1.46099509411312,nan,161.4,1.331
1357847297955845,3,0,0.738170421389293,-1.460994970282,273.354,nan,nan
1357847297987235,3,0,0.738170421389293,-1.460994970282,273.354,nan,nan
1357847298015876,3,0,0.738170421389293,-1.460994970282,273.354,153.9,1.464
1357847299025909,2,0,0.738170233260253,-1.46099483179013,nan,nan,nan
1357847299026874,2,0,0.738170233260253,-1.46099483179013,nan,148.5,1.326
1357847299995903,2,0,0.738170053788046,-1.46099467956251,nan,nan,nan
1357847300017565,2,0,0.738170053788046,-1.46099467956251,nan,143.3,1.36
1357847300037507,3,0,0.738170053788046,-1.46099467956251,273.381,143.3,1.36
1357847301025750,2,0,0.738169878556989,-1.46099451817192,nan,nan,nan
1357847301037869,2,0,0.738169878556989,-1.46099451817192,nan,146.5,1.475
1357847302028058,2,0,0.738169698229571,-1.46099435871863,nan,nan,nan
1357847302046495,2,0,0.738169698229571,-1.46099435871863,nan,144.4,1.39
1357847302999749,3,0,0.738169516924768,-1.46099419566998,273.382,nan,nan
1357847303026185,3,0,0.738169516924768,-1.46099419566998,273.382,nan,nan
1357847303035407,3,0,0.738169516924768,-1.46099419566998,273.382,147.1,1.361
1357847303995935,3,0,0.738169327032945,-1.46099404623489,273.375,nan,nan
1357847304027975,3,0,0.738169327032945,-1.46099404623489,273.375,nan,nan
1357847304035350,3,0,0.738169327032945,-1.46099404623489,273.375,150.2,1.358
1357847304955602,3,0,0.738169142761083,-1.46099389177325,273.374,nan,nan
1357847304985341,3,0,0.738169142761083,-1.46099389177325,273.374,nan,nan
1357847305016423,3,0,0.738169142761083,-1.46099389177325,273.374,147.4,1.399
1357847305985740,3,0,0.738168958157608,-1.46099373563609,273.36,nan,nan
1357847306015583,3,0,0.738168958157608,-1.46099373563609,273.36,nan,nan
1357847306025450,3,0,0.738168958157608,-1.46099373563609,273.36,145.1,1.368
1357847306997151,3,0,0.73816876494966,-1.46099359600975,273.341,nan,nan
1357847307025517,3,0,0.73816876494966,-1.46099359600975,273.341,148.4,1.331
1357847307996410,3,0,0.738168587240235,-1.46099343317053,273.327,nan,nan
1357847308027565,3,0,0.738168587240235,-1.46099343317053,273.327,nan,nan
1357847308037439,3,0,0.738168587240235,-1.46099343317053,273.327,138.9,1.38
1357847309025920,2,0,0.73816841265495,-1.46099327705083,nan,nan,nan
1357847309035771,2,0,0.73816841265495,-1.46099327705083,nan,144,1.297
1357847310036172,2,0,0.738168231140708,-1.4609931170565,nan,nan,nan
1357847310937794,2,0,0.738168231140708,-1.4609931170565,nan,147.1,1.401
1357847311035811,2,0,0.738168047043379,-1.46099295721925,nan,152.6,1.384
1357847311985572,3,0,0.738167860310602,-1.46099281726129,273.255,nan,nan
1357847312015581,3,0,0.738167860310602,-1.46099281726129,273.255,nan,nan
1357847312037272,3,0,0.738167860310602,-1.46099281726129,273.255,153.6,1.263
1357847313035655,2,0,0.738167669755554,-1.46099269657177,nan,nan,nan
1357847313936225,2,0,0.738167669755554,-1.46099269657177,nan,163.5,1.345
1357847313995994,3,0,0.73816747476737,-1.46099257797665,273.2,nan,nan
1357847314025790,3,0,0.73816747476737,-1.46099257797665,273.2,nan,nan
1357847314037528,3,0,0.73816747476737,-1.46099257797665,273.2,167.2,1.381
1357847314997150,3,0,0.738167275101704,-1.46099245091668,273.164,nan,nan
1357847315025944,3,0,0.738167275101704,-1.46099245091668,273.164,nan,nan
1357847315035858,3,0,0.738167275101704,-1.46099245091668,273.164,164.9,1.43
1357847315997362,3,0,0.738167089293952,-1.46099229923012,273.122,nan,nan
1357847316025661,3,0,0.738167089293952,-1.46099229923012,273.122,nan,nan
1357847316035637,3,0,0.738167089293952,-1.46099229923012,273.122,162.6,1.497
1357847316996452,3,0,0.738166897621893,-1.46099217733632,273.089,nan,nan
1357847317027541,3,0,0.738166897621893,-1.46099217733632,273.089,nan,nan
1357847317037565,3,0,0.738166897621893,-1.46099217733632,273.089,167.5,1.415
1357847317996765,3,0,0.738166711691968,-1.46099203765762,273.053,nan,nan
1357847318027123,3,0,0.738166711691968,-1.46099203765762,273.053,nan,nan
1357847318037369,3,0,0.738166711691968,-1.46099203765762,273.053,158.6,1.362
1357847318995713,3,0,0.738166538031707,-1.46099189323163,273.013,nan,nan
1357847319025741,3,0,0.738166538031707,-1.46099189323163,273.013,nan,nan
1357847319036137,3,0,0.738166538031707,-1.46099189323163,273.013,159.2,1.404
1357847319996507,3,0,0.738166357843915,-1.46099175360529,273.016,nan,nan
1357847320027543,3,0,0.738166357843915,-1.46099175360529,273.016,nan,nan
1357847320036033,3,0,0.738166357843915,-1.46099175360529,273.016,156.9,1.337
1357847320987270,3,0,0.738166168632771,-1.46099161497378,272.977,nan,nan
1357847321015764,3,0,0.738166168632771,-1.46099161497378,272.977,nan,nan
1357847321035782,3,0,0.738166168632771,-1.46099161497378,272.977,152.6,1.384
1357847322036256,2,0,0.738165977484312,-1.46099146812178,nan,nan,nan
1357847322926294,2,0,0.738165977484312,-1.46099146812178,nan,140.7,1.359
1357847323027437,2,0,0.73816579417238,-1.46099131547528,nan,nan,nan
1357847323936177,2,0,0.73816579417238,-1.46099131547528,nan,140.4,1.367
1357847323995993,3,0,0.738165614508187,-1.46099115378798,272.903,nan,nan
1357847324027565,3,0,0.738165614508187,-1.46099115378798,272.903,nan,nan
1357847324036471,3,0,0.738165614508187,-1.46099115378798,272.903,139.1,1.416
1357847325025710,2,0,0.738165442628162,-1.46099102749596,nan,134.7,1.257
1357847325935834,3,0,0.738165442628162,-1.46099102749596,272.841,134.7,1.257
1357847325995817,3,0,0.738165293088352,-1.46099086675113,272.865,nan,nan
1357847326025878,3,0,0.738165293088352,-1.46099086675113,272.865,nan,nan
1357847326035796,3,0,0.738165293088352,-1.46099086675113,272.865,135.2,1.169
1357847327028258,2,0,0.738165124925878,-1.46099070029908,nan,nan,nan
1357847327037448,2,0,0.738165124925878,-1.46099070029908,nan,142.5,1.307
1357847327986227,3,0,0.738164963797082,-1.46099051532909,272.755,nan,nan
1357847328017594,3,0,0.738164963797082,-1.46099051532909,272.755,146.1,1.098
1357847328037417,3,0,0.738164963797082,-1.46099051532909,272.755,146.1,1.098
1357847329025978,2,0,0.738164879445319,-1.46099041551371,nan,nan,nan
1357847329937930,2,0,0.738164879445319,-1.46099041551371,nan,147,0.33
1357847329997498,3,0,0.738164879794385,-1.46099041453632,272.777,nan,nan
1357847330026218,3,0,0.738164879794385,-1.46099041453632,272.777,nan,nan
1357847330036335,3,0,0.738164879794385,-1.46099041453632,272.777,294,0.084
1357847331035791,2,0,0.738164880492517,-1.46099041272118,nan,70.5,0.03
1357847331995707,3,0,0.738164871294632,-1.46099040149872,272.767,nan,nan
1357847332026987,3,0,0.738164871294632,-1.46099040149872,272.767,nan,nan
1357847332036031,3,0,0.738164871294632,-1.46099040149872,272.767,147.3,0.083
1357847333027116,2,0,0.738164867315281,-1.46099039753682,nan,nan,nan
1357847333937728,2,0,0.738164867315281,-1.46099039753682,nan,77.6,0.011
1357847334009043,3,0,0.738164868589371,-1.46099039922979,272.777,nan,nan
1357847334027762,3,0,0.738164868589371,-1.46099039922979,272.777,nan,nan
1357847334036124,3,0,0.738164868589371,-1.46099039922979,272.777,118.9,0.011
1357847335035681,2,0,0.738164869025704,-1.46099040085294,nan,309.5,0.028
1357847335996156,3,0,0.738164869723835,-1.46099040066096,272.762,nan,nan
1357847336026850,3,0,0.738164869723835,-1.46099040066096,272.762,nan,nan
1357847336037210,3,0,0.738164869723835,-1.46099040066096,272.762,359.3,0.026
1357847337006158,3,0,0.738164870805939,-1.46099040205722,272.771,nan,nan
1357847337026724,3,0,0.738164870805939,-1.46099040205722,272.771,nan,nan
1357847337027341,3,0,0.738164870805939,-1.46099040205722,272.771,166.6,0.023
1357847337996331,3,0,0.738164871504071,-1.46099040289498,272.782,nan,nan
1357847338025273,3,0,0.738164871504071,-1.46099040289498,272.782,nan,nan
1357847338035514,3,0,0.738164871504071,-1.46099040289498,272.782,176.4,0.033
1357847338995827,2,0,0.738164871381898,-1.46099040254591,nan,nan,nan
1357847339027363,3,0,0.738164871381898,-1.46099040254591,272.776,nan,nan
1357847339926340,3,0,0.738164871381898,-1.46099040254591,272.776,11.3,0.052
1357847339985792,3,0,0.738164869514396,-1.46099040135909,272.774,nan,nan
1357847340016213,3,0,0.738164869514396,-1.46099040135909,272.774,nan,nan
1357847340027496,3,0,0.738164869514396,-1.46099040135909,272.774,182.1,0.048
1357847340996533,3,0,0.738164870282341,-1.46099040074822,272.781,nan,nan
1357847341027685,3,0,0.738164870282341,-1.46099040074822,272.781,nan,nan
1357847341028657,3,0,0.738164870282341,-1.46099040074822,272.781,33,0.03
1357847341995399,3,0,0.738164869496942,-1.46099039989301,272.774,nan,nan
1357847342027605,3,0,0.738164869496942,-1.46099039989301,272.774,nan,nan
1357847342038755,3,0,0.738164869496942,-1.46099039989301,272.774,91.3,0.022
1357847342987101,3,0,0.738164870823393,-1.46099040036425,272.772,nan,nan
1357847343017558,3,0,0.738164870823393,-1.46099040036425,272.772,nan,nan
1357847343036272,3,0,0.738164870823393,-1.46099040036425,272.772,114.6,0.015
1357847343996147,3,0,0.738164869671475,-1.46099040059114,272.766,nan,nan
1357847344026546,3,0,0.738164869671475,-1.46099040059114,272.766,nan,nan
1357847344036246,3,0,0.738164869671475,-1.46099040059114,272.766,207.9,0.021
1357847344995361,3,0,0.738164869235143,-1.46099040031189,272.762,nan,nan
1357847345027446,3,0,0.738164869235143,-1.46099040031189,272.762,nan,nan
1357847345035907,3,0,0.738164869235143,-1.46099040031189,272.762,310.1,0.031
1357847346045505,2,0,0.738164868187946,-1.46099039861892,nan,nan,nan
1357847346935753,2,0,0.738164868187946,-1.46099039861892,nan,64.4,0.046
1357847346995466,3,0,0.73816486762944,-1.46099039936941,272.761,nan,nan
1357847347026280,3,0,0.73816486762944,-1.46099039936941,272.761,nan,nan
1357847347036283,3,0,0.73816486762944,-1.46099039936941,272.761,165.5,0.05
1357847347996352,3,0,0.738164867140748,-1.46099039779862,272.762,nan,nan
1357847348025893,3,0,0.738164867140748,-1.46099039779862,272.762,nan,nan
1357847348037690,3,0,0.738164867140748,-1.46099039779862,272.762,282.5,0.002
1357847348996062,3,0,0.738164868449745,-1.46099039725757,272.771,nan,nan
1357847349027644,3,0,0.738164868449745,-1.46099039725757,272.771,nan,nan
1357847349035436,3,0,0.738164868449745,-1.46099039725757,272.771,13.5,0.055
1357847350037733,2,0,0.738164868240305,-1.46099039896799,nan,55.3,0.012
1357847350935807,3,0,0.738164868240305,-1.46099039896799,272.765,55.3,0.012
1357847351037551,2,0,0.738164869287503,-1.46099039891563,nan,353,0.083
1357847351997528,3,0,0.738164866791682,-1.46099040053878,272.753,nan,nan
1357847352029048,3,0,0.738164866791682,-1.46099040053878,272.753,nan,nan
1357847352037493,3,0,0.738164866791682,-1.46099040053878,272.753,14.3,0.036
1357847352995603,3,0,0.73816486916533,-1.46099039943923,272.769,nan,nan
1357847353025874,3,0,0.73816486916533,-1.46099039943923,272.769,nan,nan
1357847353035854,3,0,0.73816486916533,-1.46099039943923,272.769,181.3,0.044
1357847354037275,2,0,0.738164870945566,-1.46099040094021,nan,48.9,0.039
1357847354935777,2,0,0.738164870945566,-1.46099040094021,nan,48.9,0.039
1357847355037594,2,0,0.738164869863462,-1.46099040027698,nan,51.2,0.027
1357847355996097,3,0,0.738164869811102,-1.46099040127182,272.768,nan,nan
1357847356027435,3,0,0.738164869811102,-1.46099040127182,272.768,nan,nan
1357847356935975,3,0,0.738164869811102,-1.46099040127182,272.768,1.3,0.019
1357847356995573,3,0,0.738164869200236,-1.46099040149872,272.762,nan,nan
1357847357027109,3,0,0.738164869200236,-1.46099040149872,272.762,nan,nan
1357847357036692,3,0,0.738164869200236,-1.46099040149872,272.762,269.5,0.019
1357847358027544,2,0,0.738164870037994,-1.46099040214449,nan,nan,nan
1357847358036236,2,0,0.738164870037994,-1.46099040214449,nan,258.3,0.037
1357847359037351,2,0,0.738164870160168,-1.46099040158598,nan,157,0.047
1357847359996451,3,0,0.738164871032832,-1.46099040176051,272.76,nan,nan
1357847360025828,3,0,0.738164871032832,-1.46099040176051,272.76,nan,nan
1357847360036233,3,0,0.738164871032832,-1.46099040176051,272.76,125.8,0.033
1357847360995992,3,0,0.738164870160168,-1.46099040294734,272.754,nan,nan
1357847361026977,3,0,0.738164870160168,-1.46099040294734,272.754,nan,nan
1357847361035754,3,0,0.738164870160168,-1.46099040294734,272.754,225.2,0.015
1357847362028345,2,0,0.7381648703347,-1.46099040338367,nan,nan,nan
1357847362036771,2,0,0.7381648703347,-1.46099040338367,nan,191.3,0.061
1357847363035940,2,0,0.738164870107808,-1.46099040170815,nan,354.9,0.078
1357847363995840,3,0,0.738164869846008,-1.46099040184778,272.747,nan,nan
1357847364025807,3,0,0.738164869846008,-1.46099040184778,272.747,nan,nan
1357847364036770,3,0,0.738164869846008,-1.46099040184778,272.747,8.6,0.021
1357847364995730,3,0,0.738164871067739,-1.46099040275535,272.752,nan,nan
1357847365030182,3,0,0.738164871067739,-1.46099040275535,272.752,nan,nan
1357847365046098,3,0,0.738164871067739,-1.46099040275535,272.752,13.4,0.028
1357847366026218,2,0,0.738164868938437,-1.46099040179542,nan,nan,nan
1357847366035702,2,0,0.738164868938437,-1.46099040179542,nan,171.1,0.021
1357847367037337,2,0,0.738164858675901,-1.46099038881017,nan,151.9,0.168
1357847367996096,3,0,0.738164830227034,-1.4609903521408,272.782,nan,nan
1357847368027266,3,0,0.738164830227034,-1.4609903521408,272.782,nan,nan
1357847368036448,3,0,0.738164830227034,-1.4609903521408,272.782,134,0.442
1357847368997069,3,0,0.73816476203702,-1.46099026431584,272.771,nan,nan
1357847369025527,3,0,0.73816476203702,-1.46099026431584,272.771,nan,nan
1357847369036534,3,0,0.73816476203702,-1.46099026431584,272.771,140.1,0.932
1357847370026230,2,0,0.738164632132164,-1.46099010840557,nan,nan,nan
1357847370037947,2,0,0.738164632132164,-1.46099010840557,nan,141.6,1.267
1357847371037496,2,0,0.738164456202976,-1.46098992746729,nan,nan,nan
1357847371936110,2,0,0.738164456202976,-1.46098992746729,nan,138.2,1.295
1357847371996229,3,0,0.738164294777473,-1.4609897504909,272.668,nan,nan
1357847372026792,3,0,0.738164294777473,-1.4609897504909,272.668,nan,nan
1357847372037745,3,0,0.738164294777473,-1.4609897504909,272.668,143.8,1.243
1357847372996812,3,0,0.73816414659902,-1.46098960156196,272.686,nan,nan
1357847373025974,3,0,0.73816414659902,-1.46098960156196,272.686,nan,nan
1357847373037961,3,0,0.73816414659902,-1.46098960156196,272.686,156.6,1.301
1357847373976110,3,0,0.738163990636398,-1.46098943856566,272.645,nan,nan
1357847373997374,3,0,0.738163990636398,-1.46098943856566,272.645,nan,nan
1357847374027297,3,0,0.738163990636398,-1.46098943856566,272.645,142.5,1.452
1357847374985342,3,0,0.738163801634693,-1.46098927274193,272.576,nan,nan
1357847375015629,3,0,0.738163801634693,-1.46098927274193,272.576,nan,nan
1357847375036517,3,0,0.738163801634693,-1.46098927274193,272.576,148.4,1.437
1357847375997527,3,0,0.738163612702801,-1.46098912421441,272.447,nan,nan
1357847376025983,3,0,0.738163612702801,-1.46098912421441,272.447,nan,nan
1357847376035855,3,0,0.738163612702801,-1.46098912421441,272.447,149.1,1.288
1357847376997374,3,0,0.738163425603506,-1.46098903720975,272.437,nan,nan
1357847377025529,3,0,0.738163425603506,-1.46098903720975,272.437,nan,nan
1357847377037433,3,0,0.738163425603506,-1.46098903720975,272.437,152.7,1.194
1357847378035766,2,0,0.738163230423335,-1.4609889659305,nan,nan,nan
1357847378936491,2,0,0.738163230423335,-1.4609889659305,nan,154.1,1.368
1357847378995532,3,0,0.738163034195968,-1.4609888792749,272.297,nan,nan
1357847379026195,3,0,0.738163034195968,-1.4609888792749,272.297,nan,nan
1357847379035688,3,0,0.738163034195968,-1.4609888792749,272.297,162,1.239
1357847379997997,3,0,0.738162835368059,-1.46098884911561,272.295,nan,nan
1357847380025902,3,0,0.738162835368059,-1.46098884911561,272.295,nan,nan
1357847380037401,3,0,0.738162835368059,-1.46098884911561,272.295,177.5,1.134
1357847380986048,3,0,0.73816263695903,-1.46098884309423,272.185,nan,nan
1357847381015626,3,0,0.73816263695903,-1.46098884309423,272.185,nan,nan
1357847381025870,3,0,0.73816263695903,-1.46098884309423,272.185,172.5,1.32
1357847382026116,2,0,0.738162434675369,-1.46098884262299,nan,nan,nan
1357847382925792,2,0,0.738162434675369,-1.46098884262299,nan,169.7,1.329
