1357847238524887,6.234103
1357847238534895,6.234023
1357847238544904,6.233972
1357847238555048,6.233950
1357847238580138,6.233954
1357847238580209,6.233981
1357847238596222,6.234010
1357847238596295,6.234042
1357847238606780,6.234054
1357847238625406,6.234045
1357847238636955,6.234023
1357847238646129,6.233997
1357847238664033,6.233980
1357847238664128,6.233975
1357847238675461,6.233984
1357847238685422,6.233989
1357847238694938,6.233996
1357847238705180,6.233998
1357847238715147,6.233998
1357847238725105,6.233992
1357847238735132,6.233989
1357847238745098,6.233985
1357847238755027,6.233989
1357847238775446,6.233984
1357847238784912,6.233980
1357847238794945,6.233961
1357847238805263,6.233959
1357847238814858,6.233952
1357847238824913,6.233961
1357847238835141,6.233970
1357847238845086,6.233992
1357847238856830,6.234021
1357847238865792,6.234058
1357847238874955,6.234106
1357847238886803,6.234160
1357847238894850,6.234220
1357847238905391,6.234289
1357847238915841,6.234360
1357847238925063,6.234433
1357847238936110,6.234499
1357847238946300,6.234562
1357847238956317,6.234601
1357847238966239,6.234626
1357847238986944,6.234636
1357847238987108,6.234632
1357847239009851,6.234602
1357847239009920,6.234537
1357847239025539,6.234451
1357847239035453,6.234345
1357847239045450,6.234238
1357847239055222,6.234126
1357847239065186,6.234022
1357847239075446,6.233936
1357847239085376,6.233866
1357847239095467,6.233842
1357847239105683,6.233810
1357847239115352,6.233810
1357847239124857,6.233784
1357847239145481,6.233758
1357847239145572,6.233716
1357847239165299,6.233675
1357847239175626,6.233645
1357847239185483,6.233631
1357847239195461,6.233645
1357847239205140,6.233674
1357847239215479,6.233718
1357847239225514,6.233786
1357847239235042,6.233860
1357847239245484,6.233924
1357847239255948,6.233956
1357847239265483,6.233998
1357847239274847,6.234017
1357847239285407,6.234036
1357847239294934,6.234035
1357847239304838,6.234031
1357847239314849,6.234017
1357847239334939,6.234019
1357847239344965,6.234020
1357847239354863,6.234026
1357847239364999,6.234026
1357847239375059,6.234026
1357847239385416,6.234026
1357847239395307,6.234021
1357847239405122,6.234015
1357847239415202,6.233995
1357847239425135,6.233973
1357847239437686,6.233931
1357847239446843,6.233911
1357847239456758,6.233880
1357847239466880,6.233858
1357847239475099,6.233842
1357847239484972,6.233839
1357847239495050,6.233834
1357847239505304,6.233841
1357847239515369,6.233847
1357847239535223,6.233858
1357847239545126,6.233874
1357847239555233,6.233880
1357847239565120,6.233895
1357847239575080,6.233893
1357847239584888,6.233891
1357847239595475,6.233880
1357847239606794,6.233858
1357847239615460,6.233827
1357847239626737,6.233785
1357847239635537,6.233727
1357847239645613,6.233656
1357847239655473,6.233574
1357847239667451,6.233478
1357847239675508,6.233396
1357847239685519,6.233342
1357847239695477,6.233339
1357847239715314,6.233383
1357847239724874,6.233483
1357847239734859,6.233621
1357847239744904,6.233792
1357847239755412,6.233978
1357847239766344,6.234157
1357847239774870,6.234300
1357847239784867,6.234403
1357847239795216,6.234483
1357847239805052,6.234551
1357847239815057,6.234624
1357847239825732,6.234708
1357847239834922,6.234790
1357847239847129,6.234879
1357847239856264,6.234970
1357847239865180,6.235051
1357847239874886,6.235115
1357847239885376,6.235168
1357847239904876,6.235201
1357847239915088,6.235215
1357847239925084,6.235218
1357847239934944,6.235211
1357847239946736,6.235201
1357847239954943,6.235196
1357847239965217,6.235197
1357847239975199,6.235197
1357847239985366,6.235194
1357847239994973,6.235194
1357847240005472,6.235200
1357847240015778,6.235209
1357847240026244,6.235233
1357847240035227,6.235273
1357847240055472,6.235323
1357847240055552,6.235372
1357847240065560,6.235402
1357847240083550,6.235417
1357847240086259,6.235407
1357847240104998,6.235385
1357847240115744,6.235352
1357847240125414,6.235317
1357847240135192,6.235278
1357847240145224,6.235235
1357847240154953,6.235190
1357847240165010,6.235132
1357847240175487,6.235060
1357847240185495,6.234968
1357847240195476,6.234867
1357847240205618,6.234762
1357847240215476,6.234661
1357847240225616,6.234552
1357847240235293,6.234451
1357847240245249,6.234353
1357847240255211,6.234256
1357847240274906,6.234127
1357847240286115,6.234032
1357847240295110,6.233936
1357847240304949,6.233887
1357847240315300,6.233850
1357847240327032,6.233834
1357847240334847,6.233869
1357847240344897,6.233883
1357847240355335,6.233935
1357847240365241,6.233940
1357847240375263,6.233942
1357847240387168,6.233893
1357847240395670,6.233827
1357847240405505,6.233743
1357847240415597,6.233653
1357847240424950,6.233582
1357847240435489,6.233559
1357847240445469,6.233562
1357847240456732,6.233604
1357847240475487,6.233626
1357847240485828,6.233640
1357847240494994,6.233602
1357847240504882,6.233554
1357847240515116,6.233507
1357847240525003,6.233492
1357847240535589,6.233492
1357847240545011,6.233500
1357847240555789,6.233496
1357847240564942,6.233477
1357847240574977,6.233444
1357847240585499,6.233367
1357847240595107,6.233342
1357847240607027,6.233293
1357847240615708,6.233295
1357847240625206,6.233316
1357847240635285,6.233386
1357847240646847,6.233478
1357847240665046,6.233600
1357847240675476,6.233732
1357847240685415,6.233879
1357847240695473,6.234008
1357847240705348,6.234126
1357847240715264,6.234194
1357847240725228,6.234224
1357847240735190,6.234190
1357847240745132,6.234112
1357847240755557,6.234000
1357847240765046,6.233889
1357847240774940,6.233797
1357847240784916,6.233751
1357847240795464,6.233753
1357847240804898,6.233793
1357847240814912,6.233872
1357847240825227,6.233984
1357847240845261,6.234104
1357847240855194,6.234227
1357847240865732,6.234330
1357847240875302,6.234417
1357847240885092,6.234464
1357847240894976,6.234481
1357847240904987,6.234462
1357847240915479,6.234419
1357847240925140,6.234364
1357847240935480,6.234305
1357847240946121,6.234257
1357847240955182,6.234229
1357847240976134,6.234217
1357847240976174,6.234221
1357847240985073,6.234233
1357847240995113,6.234254
1357847241006838,6.234269
1357847241015226,6.234269
1357847241035580,6.234260
1357847241045501,6.234240
1357847241055487,6.234221
1357847241065121,6.234204
1357847241075279,6.234196
1357847241084915,6.234198
1357847241095480,6.234206
1357847241105504,6.234221
1357847241115100,6.234246
1357847241124936,6.234277
1357847241134927,6.234308
1357847241144855,6.234354
1357847241156074,6.234403
1357847241183906,6.234453
1357847241183990,6.234502
1357847241196972,6.234552
1357847241197048,6.234584
1357847241215181,6.234612
1357847241225132,6.234626
1357847241235102,6.234630
1357847241245062,6.234620
1357847241255583,6.234610
1357847241264891,6.234590
1357847241276931,6.234551
1357847241287013,6.234490
1357847241294898,6.234414
1357847241304929,6.234327
1357847241315725,6.234238
1357847241325199,6.234148
1357847241335141,6.234068
1357847241345162,6.233995
1357847241355476,6.233950
1357847241396142,6.233925
1357847241396221,6.233928
1357847241396247,6.233947
1357847241396338,6.233966
1357847241414857,6.233997
1357847241425340,6.233991
1357847241437921,6.233970
1357847241437990,6.233921
1357847241454957,6.233872
1357847241466798,6.233817
1357847241476724,6.233783
1357847241486878,6.233763
1357847241494903,6.233770
1357847241505225,6.233785
1357847241514960,6.233826
1357847241524999,6.233850
1357847241534881,6.233902
1357847241545206,6.233909
1357847241562543,6.233906
1357847241565626,6.233866
1357847241585453,6.233824
1357847241595544,6.233764
1357847241605453,6.233716
1357847241615458,6.233686
1357847241625121,6.233695
1357847241635462,6.233718
1357847241645518,6.233774
1357847241655559,6.233819
1357847241665469,6.233849
1357847241675457,6.233883
1357847241685284,6.233908
1357847241695456,6.233942
1357847241705461,6.233970
1357847241716768,6.233995
1357847241726530,6.233997
1357847241736389,6.233980
1357847241746509,6.233947
1357847241755462,6.233913
1357847241765270,6.233886
1357847241787627,6.233857
1357847241787704,6.233840
1357847241805515,6.233836
1357847241815212,6.233842
1357847241825466,6.233855
1357847241835485,6.233875
1357847241844848,6.233892
1357847241855530,6.233894
1357847241865474,6.233883
1357847241875469,6.233855
1357847241885477,6.233797
1357847241895983,6.233722
1357847241905372,6.233634
1357847241915469,6.233546
1357847241925197,6.233466
1357847241935262,6.233414
1357847241945473,6.233400
1357847241956728,6.233428
1357847241966121,6.233506
1357847241986141,6.233621
1357847241995487,6.233770
1357847242005352,6.233946
1357847242016146,6.234133
1357847242026247,6.234316
1357847242036400,6.234466
1357847242045138,6.234569
1357847242054929,6.234612
1357847242065110,6.234586
1357847242075048,6.234532
1357847242085016,6.234468
1357847242094946,6.234406
1357847242105467,6.234338
1357847242117036,6.234269
1357847242124924,6.234213
1357847242135543,6.234161
1357847242155318,6.234115
1357847242197681,6.234073
1357847242197769,6.234054
1357847242197799,6.234054
1357847242198021,6.234064
1357847242205499,6.234083
1357847242215500,6.234103
1357847242225455,6.234124
1357847242234890,6.234148
1357847242245486,6.234174
1357847242256104,6.234190
1357847242265539,6.234208
1357847242275514,6.234196
1357847242285229,6.234172
1357847242295465,6.234124
1357847242305163,6.234054
1357847242315466,6.233961
1357847242325350,6.233864
1357847242344935,6.233763
1357847242355509,6.233679
1357847242365486,6.233621
1357847242375525,6.233591
1357847242385510,6.233596
1357847242395241,6.233638
1357847242406080,6.233696
1357847242415470,6.233768
1357847242425085,6.233834
1357847242445539,6.233903
1357847242445572,6.233970
1357847242455462,6.234015
1357847242465106,6.234037
1357847242474919,6.234008
1357847242485078,6.233936
1357847242494939,6.233803
1357847242505258,6.233621
1357847242525144,6.233445
1357847242535094,6.233310
1357847242545048,6.233228
1357847242554859,6.233211
1357847242564993,6.233255
1357847242574919,6.233381
1357847242585453,6.233506
1357847242595458,6.233607
1357847242606941,6.233653
1357847242615163,6.233666
1357847242625030,6.233666
1357847242634914,6.233681
1357847242645219,6.233713
1357847242655470,6.233746
1357847242664858,6.233749
1357847242675477,6.233723
1357847242685528,6.233664
1357847242695498,6.233604
1357847242714870,6.233524
1357847242725034,6.233460
1357847242735146,6.233421
1357847242745254,6.233406
1357847242755206,6.233417
1357847242786053,6.233449
1357847242786137,6.233517
1357847242786194,6.233596
1357847242795092,6.233701
1357847242804921,6.233813
1357847242815016,6.233926
1357847242826972,6.234031
1357847242835533,6.234122
1357847242845316,6.234201
1357847242856877,6.234250
1357847242865860,6.234277
1357847242874938,6.234280
1357847242885256,6.234268
1357847242905141,6.234235
1357847242914985,6.234188
1357847242924962,6.234119
1357847242934924,6.234033
1357847242945471,6.233928
1357847242955479,6.233815
1357847242996040,6.233697
1357847242996100,6.233577
1357847242996118,6.233463
1357847242996136,6.233366
1357847243005527,6.233290
1357847243015064,6.233244
1357847243025154,6.233233
1357847243044520,6.233259
1357847243044588,6.233321
1357847243054919,6.233417
1357847243065074,6.233546
1357847243085011,6.233690
1357847243095333,6.233844
1357847243105590,6.233991
1357847243115560,6.234126
1357847243125464,6.234239
1357847243135132,6.234338
1357847243144912,6.234392
1357847243154945,6.234406
1357847243164957,6.234375
1357847243175637,6.234322
1357847243185474,6.234277
1357847243195513,6.234240
1357847243205490,6.234226
1357847243215478,6.234231
1357847243225384,6.234246
1357847243235189,6.234265
1357847243245472,6.234279
1357847243255479,6.234289
1357847243265490,6.234294
1357847243284998,6.234294
1357847243294901,6.234289
1357847243305465,6.234283
1357847243315183,6.234271
1357847243325327,6.234251
1357847243335298,6.234240
1357847243345229,6.234226
1357847243355079,6.234208
1357847243375336,6.234205
1357847243375449,6.234154
1357847243385935,6.234126
1357847243405493,6.234065
1357847243405576,6.234008
1357847243425482,6.233915
1357847243425558,6.233827
1357847243435476,6.233741
1357847243445472,6.233671
1357847243455477,6.233626
1357847243475639,6.233629
1357847243484865,6.233659
1357847243494913,6.233715
1357847243505265,6.233777
1357847243514969,6.233841
1357847243524926,6.233893
1357847243535059,6.233919
1357847243545124,6.233911
1357847243556732,6.233863
1357847243565318,6.233785
1357847243575351,6.233689
1357847243586207,6.233610
1357847243605548,6.233514
1357847243605599,6.233465
1357847243625457,6.233459
1357847243625496,6.233506
1357847243634992,6.233596
1357847243646823,6.233746
1357847243665475,6.233932
1357847243677053,6.234111
1357847243686868,6.234266
1357847243695329,6.234399
1357847243705214,6.234501
1357847243715191,6.234576
1357847243725160,6.234580
1357847243735180,6.234522
1357847243746807,6.234421
1357847243755472,6.234324
1357847243795135,6.234250
1357847243795175,6.234219
1357847243795202,6.234226
1357847243795229,6.234245
1357847243805473,6.234265
1357847243815470,6.234283
1357847243825242,6.234286
1357847243845466,6.234294
1357847243855471,6.234300
1357847243865078,6.234345
1357847243875483,6.234394
1357847243885258,6.234458
1357847243895253,6.234512
1357847243905258,6.234565
1357847243915544,6.234609
1357847243925800,6.234637
1357847243935482,6.234631
1357847243956118,6.234612
1357847243956529,6.234556
1357847243966669,6.234481
1357847243975472,6.234382
1357847243985465,6.234265
1357847244005473,6.234137
1357847244005532,6.234012
1357847244015473,6.233904
1357847244035131,6.233835
1357847244046847,6.233816
1357847244047158,6.233851
1357847244065360,6.233933
1357847244075470,6.234043
1357847244085007,6.234170
1357847244095028,6.234286
1357847244105046,6.234364
1357847244114903,6.234394
1357847244124928,6.234404
1357847244135323,6.234419
1357847244145261,6.234436
1357847244156732,6.234455
1357847244174855,6.234496
1357847244174961,6.234540
1357847244185215,6.234565
1357847244195229,6.234583
1357847244215627,6.234590
1357847244224949,6.234607
1357847244235038,6.234648
1357847244245856,6.234709
1357847244254995,6.234791
1357847244265515,6.234881
1357847244275143,6.234951
1357847244285289,6.235011
1357847244295240,6.235060
1357847244305776,6.235145
1357847244315228,6.235264
1357847244324962,6.235372
1357847244335012,6.235467
1357847244345318,6.235527
1357847244355504,6.235557
1357847244365479,6.235548
1357847244374875,6.235511
1357847244395527,6.235461
1357847244395624,6.235406
1357847244414844,6.235347
1357847244424846,6.235282
1357847244441454,6.235220
1357847244441545,6.235159
1357847244455476,6.235099
1357847244465476,6.235037
1357847244475453,6.234999
1357847244484914,6.234933
1357847244494991,6.234897
1357847244505437,6.234833
1357847244515615,6.234785
1357847244525230,6.234760
1357847244535528,6.234745
1357847244545274,6.234738
1357847244555775,6.234736
1357847244585470,6.234713
1357847244585522,6.234650
1357847244595469,6.234554
1357847244605464,6.234456
1357847244615487,6.234364
1357847244625177,6.234289
1357847244635044,6.234224
1357847244645265,6.234166
1357847244656757,6.234106
1357847244665485,6.234029
1357847244675490,6.233963
1357847244685117,6.233936
1357847244695250,6.233962
1357847244704885,6.234029
1357847244715483,6.234132
1357847244725004,6.234242
1357847244734896,6.234350
1357847244745318,6.234467
1357847244756729,6.234615
1357847244765398,6.234757
1357847244785188,6.234908
1357847244795499,6.235048
1357847244805010,6.235176
1357847244815011,6.235242
1357847244825464,6.235288
1357847244835004,6.235304
1357847244844882,6.235324
1357847244854892,6.235360
1357847244865714,6.235412
1357847244874882,6.235451
1357847244885266,6.235502
1357847244895213,6.235576
1357847244905243,6.235640
1357847244915146,6.235697
1357847244925136,6.235751
1357847244935151,6.235816
1357847244945627,6.235872
1357847244956493,6.235944
1357847244971971,6.236003
1357847244986135,6.236042
1357847244994936,6.236050
1357847245004871,6.236028
1357847245015148,6.236006
1357847245024986,6.236011
1357847245036150,6.236007
1357847245045144,6.236048
1357847245055518,6.236103
1357847245065472,6.236181
1357847245074870,6.236251
1357847245085331,6.236318
1357847245094876,6.236343
1357847245105648,6.236361
1357847245115247,6.236386
1357847245125097,6.236397
1357847245135189,6.236445
1357847245156743,6.236484
1357847245156833,6.236539
1357847245185055,6.236583
1357847245185135,6.236635
1357847245195448,6.236689
1357847245204862,6.236720
1357847245214856,6.236752
1357847245224969,6.236777
1357847245235149,6.236786
1357847245246935,6.236794
1357847245255614,6.236782
1357847245266907,6.236769
1357847245274909,6.236751
1357847245284879,6.236733
1357847245294860,6.236712
1357847245304838,6.236693
1357847245314979,6.236674
1357847245325484,6.236659
1357847245345247,6.236665
1357847245355306,6.236676
1357847245397683,6.236705
1357847245397786,6.236736
1357847245397837,6.236767
1357847245397867,6.236803
1357847245404889,6.236821
1357847245415086,6.236815
1357847245425014,6.236765
1357847245435200,6.236689
1357847245446784,6.236583
1357847245454853,6.236461
1357847245464883,6.236313
1357847245475487,6.236167
1357847245485007,6.236020
1357847245494955,6.235886
1357847245505174,6.235774
1357847245525064,6.235667
1357847245534987,6.235579
1357847245544951,6.235524
1357847245555045,6.235497
1357847245575674,6.235509
1357847245575706,6.235568
1357847245585659,6.235677
1357847245595460,6.235810
1357847245605458,6.235966
1357847245615868,6.236101
1357847245625762,6.236195
1357847245635470,6.236233
1357847245645091,6.236233
1357847245656756,6.236232
1357847245665505,6.236232
1357847245674948,6.236226
1357847245684941,6.236226
1357847245694889,6.236225
1357847245715050,6.236195
1357847245725320,6.236170
1357847245735200,6.236121
1357847245744907,6.236071
1357847245755084,6.236018
1357847245765481,6.235958
1357847245775038,6.235888
1357847245785627,6.235813
1357847245795466,6.235743
1357847245804963,6.235661
1357847245815468,6.235586
1357847245825464,6.235503
1357847245834892,6.235411
1357847245846406,6.235319
1357847245855796,6.235252
1357847245865499,6.235195
1357847245874912,6.235146
1357847245885126,6.235114
1357847245904961,6.235076
1357847245915541,6.235030
1357847245925496,6.235023
1357847245935461,6.235044
1357847245945598,6.235106
1357847245983864,6.235192
1357847245984092,6.235276
1357847245984157,6.235378
1357847245984205,6.235500
1357847245995476,6.235652
1357847246005458,6.235808
1357847246016418,6.235951
1357847246025453,6.236094
1357847246034930,6.236242
1357847246045928,6.236388
1357847246055469,6.236531
1357847246065354,6.236667
1357847246075602,6.236810
1357847246095509,6.236936
1357847246105096,6.237043
1357847246115030,6.237117
1357847246124844,6.237172
1357847246135023,6.237208
1357847246144926,6.237205
1357847246154940,6.237208
1357847246165407,6.237184
1357847246175398,6.237182
1357847246185806,6.237167
1357847246195165,6.237154
1357847246205230,6.237130
1357847246215196,6.237114
1357847246225172,6.237095
1357847246235087,6.237076
1357847246245010,6.237070
1357847246257059,6.237081
1357847246270933,6.237080
1357847246286999,6.237048
1357847246287061,6.237009
1357847246305333,6.236940
1357847246315185,6.236868
1357847246325227,6.236810
1357847246335201,6.236766
1357847246345015,6.236710
1357847246355037,6.236679
1357847246365068,6.236639
1357847246375180,6.236620
1357847246384931,6.236614
1357847246395087,6.236617
1357847246404853,6.236638
1357847246414882,6.236672
1357847246425332,6.236712
1357847246435514,6.236760
1357847246455476,6.236812
1357847246455548,6.236873
1357847246479086,6.236941
1357847246479163,6.237017
1357847246495105,6.237100
1357847246505506,6.237179
1357847246515487,6.237264
1357847246524903,6.237324
1357847246535325,6.237381
1357847246545272,6.237410
1357847246555356,6.237430
1357847246574400,6.237449
1357847246574474,6.237485
1357847246585496,6.237527
1357847246595461,6.237567
1357847246605458,6.237600
1357847246616796,6.237635
1357847246624860,6.237656
1357847246645109,6.237665
1357847246655486,6.237673
1357847246665124,6.237689
1357847246676879,6.237715
1357847246685302,6.237758
1357847246695194,6.237790
1357847246704876,6.237813
1357847246714984,6.237822
1357847246724872,6.237822
1357847246735106,6.237810
1357847246744901,6.237793
1357847246754890,6.237764
1357847246765477,6.237728
1357847246775667,6.237681
1357847246786775,6.237627
1357847246795182,6.237560
1357847246805132,6.237490
1357847246815193,6.237430
1357847246835036,6.237392
1357847246846773,6.237383
1357847246846852,6.237402
1357847246865511,6.237434
1357847246875452,6.237469
1357847246885119,6.237489
1357847246895510,6.237493
1357847246905300,6.237478
1357847246915231,6.237452
1357847246925860,6.237411
1357847246935218,6.237364
1357847246945472,6.237307
1357847246955488,6.237240
1357847246966143,6.237167
1357847246976206,6.237099
1357847246986440,6.237037
1357847246996561,6.236987
1357847247006198,6.236953
1357847247016343,6.236938
1357847247036938,6.236933
1357847247037024,6.236933
1357847247055070,6.236933
1357847247065208,6.236942
1357847247076810,6.236956
1357847247084951,6.236968
1357847247094911,6.236970
1357847247104875,6.236979
1357847247114826,6.236990
1357847247124960,6.236989
1357847247135303,6.236982
1357847247145276,6.236968
1357847247156528,6.236933
1357847247165174,6.236923
1357847247175137,6.236921
1357847247185079,6.236940
1357847247195001,6.236958
1357847247214938,6.236992
1357847247225188,6.237035
1357847247235397,6.237093
1357847247245402,6.237158
1357847247255450,6.237230
1357847247265360,6.237281
1357847247274975,6.237324
1357847247285202,6.237353
1357847247294978,6.237370
1357847247305122,6.237374
1357847247314937,6.237355
1357847247325072,6.237326
1357847247335350,6.237313
1357847247345425,6.237321
1357847247355482,6.237352
1357847247365487,6.237380
1357847247375569,6.237409
1357847247385460,6.237443
1357847247405169,6.237486
1357847247415182,6.237526
1357847247425101,6.237560
1357847247435463,6.237595
1357847247444850,6.237640
1357847247455494,6.237706
1357847247465502,6.237791
1357847247475478,6.237888
1357847247485854,6.238003
1357847247495291,6.238121
1357847247505248,6.238219
1357847247515236,6.238262
1357847247525139,6.238254
1357847247535133,6.238200
1357847247545062,6.238122
1357847247555477,6.238015
1357847247565494,6.237919
1357847247575479,6.237815
1357847247594874,6.237741
1357847247605646,6.237676
1357847247615499,6.237646
1357847247625314,6.237637
1357847247635317,6.237659
1357847247646447,6.237711
1357847247656016,6.237775
1357847247666992,6.237860
1357847247675017,6.237936
1357847247686123,6.238010
1357847247694918,6.238059
1357847247704869,6.238096
1357847247715100,6.238109
1357847247725066,6.238100
1357847247734981,6.238084
1357847247744857,6.238064
1357847247755087,6.238046
1357847247765487,6.238049
1357847247784849,6.238064
1357847247794845,6.238097
1357847247805786,6.238135
1357847247815727,6.238176
1357847247826051,6.238197
1357847247836062,6.238203
1357847247845475,6.238188
1357847247855880,6.238159
1357847247865475,6.238103
1357847247875227,6.238031
1357847247885671,6.237964
1357847247895474,6.237929
1357847247905535,6.237916
1357847247914989,6.237922
1357847247924991,6.237924
1357847247934903,6.237929
1357847247945471,6.237929
1357847247965517,6.237929
1357847247975500,6.237907
1357847247985794,6.237884
1357847248005461,6.237869
1357847248005498,6.237872
1357847248015059,6.237875
1357847248025471,6.237871
1357847248036102,6.237835
1357847248045064,6.237765
1357847248055479,6.237654
1357847248065761,6.237520
1357847248074964,6.237362
1357847248085558,6.237192
1357847248095288,6.237015
1357847248105246,6.236845
1357847248115184,6.236690
1357847248125111,6.236550
1357847248135097,6.236428
1357847248155632,6.236367
1357847248174370,6.236356
1357847248174517,6.236391
1357847248187292,6.236413
1357847248196937,6.236451
1357847248205614,6.236471
1357847248215069,6.236486
1357847248225275,6.236488
1357847248235204,6.236486
1357847248244966,6.236476
1357847248256243,6.236458
1357847248265096,6.236443
1357847248275064,6.236433
1357847248285991,6.236426
1357847248295161,6.236417
1357847248305508,6.236406
1357847248315466,6.236399
1357847248335355,6.236389
1357847248344993,6.236378
1357847248355176,6.236365
1357847248365490,6.236339
1357847248375108,6.236293
1357847248385131,6.236259
1357847248405493,6.236205
1357847248405578,6.236184
1357847248414905,6.236170
1357847248424885,6.236204
1357847248435468,6.236246
1357847248445484,6.236311
1357847248456410,6.236386
1357847248466290,6.236473
1357847248479909,6.236564
1357847248484969,6.236664
1357847248495010,6.236763
1357847248504867,6.236851
1357847248524855,6.236951
1357847248534975,6.237061
1357847248546855,6.237153
1357847248554900,6.237233
1357847248605557,6.237277
1357847248605611,6.237285
1357847248605632,6.237300
1357847248605653,6.237296
1357847248605676,6.237316
1357847248615476,6.237364
1357847248625480,6.237414
1357847248635522,6.237502
1357847248646393,6.237588
1357847248655552,6.237683
1357847248665477,6.237750
1357847248675469,6.237761
1357847248685478,6.237750
1357847248695261,6.237703
1357847248705472,6.237622
1357847248724845,6.237515
1357847248735083,6.237406
1357847248745009,6.237301
1357847248755000,6.237206
1357847248765491,6.237144
1357847248775521,6.237119
1357847248785466,6.237125
1357847248795492,6.237178
1357847248805626,6.237268
1357847248815465,6.237387
1357847248825247,6.237523
1357847248835510,6.237673
1357847248845164,6.237813
1357847248855128,6.237939
1357847248865469,6.238037
1357847248875525,6.238101
1357847248895250,6.238120
1357847248905109,6.238113
1357847248915274,6.238082
1357847248924863,6.238033
1357847248935201,6.237973
1357847248945488,6.237935
1357847248955483,6.237924
1357847248979556,6.237933
1357847248979673,6.237944
1357847248985469,6.237957
1357847248995520,6.237963
1357847249005071,6.237953
1357847249015459,6.237953
1357847249026291,6.237973
1357847249035516,6.238005
1357847249046756,6.238037
1357847249057379,6.238059
1357847249065309,6.238069
1357847249075479,6.238058
1357847249095234,6.238044
1357847249104871,6.238033
1357847249115074,6.238030
1357847249124868,6.238016
1357847249134873,6.237972
1357847249145415,6.237885
1357847249156753,6.237759
1357847249198379,6.237607
1357847249198414,6.237428
1357847249198434,6.237235
1357847249198672,6.237047
1357847249205160,6.236860
1357847249215458,6.236701
1357847249225051,6.236594
1357847249237290,6.236546
1357847249255466,6.236558
1357847249255547,6.236603
1357847249265510,6.236637
1357847249285267,6.236672
1357847249295212,6.236694
1357847249305167,6.236712
1357847249315126,6.236702
1357847249325085,6.236689
1357847249335048,6.236662
1357847249345042,6.236628
1357847249354870,6.236583
1357847249394438,6.236542
1357847249394527,6.236497
1357847249394550,6.236458
1357847249394573,6.236423
1357847249406822,6.236403
1357847249415162,6.236356
1357847249425493,6.236362
1357847249435184,6.236337
1357847249446521,6.236354
1357847249455488,6.236361
1357847249476743,6.236411
1357847249476821,6.236459
1357847249494906,6.236521
1357847249504887,6.236595
1357847249515486,6.236676
1357847249525338,6.236744
1357847249535209,6.236797
1357847249545246,6.236857
1357847249555352,6.236928
1357847249565156,6.236978
1357847249576723,6.237064
